Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Touch 'N' Play Collection| https://www.vgchartz.com/game/48803/touch-n-play-collection/| 2010| Misc| O-Games| 0.03| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Pawly Pets: My Vet Practice| https://www.vgchartz.com/game/12874/pawly-pets-my-vet-practice/| 2007| Strategy| Ubisoft| 0.00| 0.05| 0.00| 0.00| 0.05| Nintendo DS
Mister Slime| https://www.vgchartz.com/game/19221/mister-slime/| 2008| Action| SouthPeak Interactive| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Black Sigil: Blade of the Exiled| https://www.vgchartz.com/game/19430/black-sigil-blade-of-the-exiled/| 2009| Role-Playing| Graffiti| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Learn Science| https://www.vgchartz.com/game/48632/learn-science/| 2010| Misc| DreamCatcher Interactive| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Home Teacher Hitman Reborn! DS| https://www.vgchartz.com/game/3492/katekyoo-hitman-reborn-ds-shinuki-max-vongola-carnival/| 2007| Action| Takara Tomy| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Metal Fight Beyblade: Bakugami Susanoh Shuurai!| https://www.vgchartz.com/game/44547/metal-fight-beyblade-bakugami-susanoh-shuurai/| 2010| Action| Hudson Soft| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Rockin' Pretty| https://www.vgchartz.com/game/33002/rockin-pretty/| 2009| Misc| Aksys Games| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Dengeki Gakuen RPG: Cross of Venus| https://www.vgchartz.com/game/32993/dengeki-gakuen-rpg-cross-of-venus/| 2009| Role-Playing| ASCII Media Works| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Rhapsody: A Musical Adventure| https://www.vgchartz.com/game/24711/rhapsody-a-musical-adventure/| 2008| Role-Playing| NIS America| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Jake Power: Policeman| https://www.vgchartz.com/game/30964/jake-power-policeman/| 2008| Adventure| Ubisoft| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Animal Planet: Vet Collection| https://www.vgchartz.com/game/46214/animal-planet-vet-collection/| 2010| Simulation| Activision| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Jewel Legends: Tree of Life| https://www.vgchartz.com/game/52069/jewel-legends-tree-of-life/| 2011| Puzzle| Rising Star| 0.00| 0.05| 0.00| 0.01| 0.05| Nintendo DS
Princess on Ice| https://www.vgchartz.com/game/18804/princess-on-ice/| 2008| Sports| 505 Games| 0.04| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Aliens in the Attic| https://www.vgchartz.com/game/35218/aliens-in-the-attic/| 2009| Action| Playlogic Game Factory| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Dreamer: Puppy Trainer| https://www.vgchartz.com/game/28176/dreamer-series-puppy-trainer/| 2008| Simulation| DreamCatcher Interactive| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Samantha Swift and the Hidden Roses of Athena| https://www.vgchartz.com/game/43353/samantha-swift-and-the-hidden-roses-of-athena/| 2010| Adventure| Unknown| 0.04| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Pony Friends: Mini Breeds Edition| https://www.vgchartz.com/game/25938/pony-friends-mini-breeds-edition/| 2008| Simulation| Eidos Interactive| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Strawberry Shortcake: Strawberryland Gam| https://www.vgchartz.com/game/2235/strawberry-shortcake-strawberryland-games/| 2006| Action| Game Factory| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
TrackMania Turbo| https://www.vgchartz.com/game/46119/trackmania-turbo-build-to-race/| 2010| Racing| DreamCatcher Interactive| 0.02| 0.02| 0.00| 0.00| 0.05| Nintendo DS
Kamen Rider Dragon Knight| https://www.vgchartz.com/game/41087/kamen-rider-dragon-knight/| 2009| Fighting| D3 Publisher| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Captain America: Super Soldier| https://www.vgchartz.com/game/47793/captain-america-super-soldier/| N/A| Action| Sega| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
TV Anime: Fairy Tale Gekitou! Madoushi Kessen| https://www.vgchartz.com/game/45341/tv-anime-fairy-tale-gekitou-madoushi-kessen/| 2010| Fighting| Hudson Soft| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
The BIGS 2| https://www.vgchartz.com/game/36052/the-bigs-2/| 2009| Sports| 2K Sports| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
RPG Tsukuru DS| https://www.vgchartz.com/game/39915/rpg-tsukuru-ds/| 2010| Role-Playing| Enterbrain| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Dramatic Dungeon: Sakura Wars| https://www.vgchartz.com/game/18525/dramatic-dungeon-sakura-wars-kimi-arugatame/| 2008| Role-Playing| Sega| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
The Mysterious Case of Dr. Jekyll and Mr. Hyde| https://www.vgchartz.com/game/52320/the-mysterious-case-of-dr-jekyll-and-mr-hyde/| 2010| Adventure| O-Games| 0.02| 0.03| 0.00| 0.00| 0.05| Nintendo DS
Imagine Animal Doctor Care Center| https://www.vgchartz.com/game/45099/imagine-animal-doctor-care-center/| 2010| Simulation| Ubisoft| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Jewel Master: Cradle of Persia| https://www.vgchartz.com/game/70452/jewel-master-cradle-of-persia/| 2012| Puzzle| Rising Star Games| 0.00| 0.05| 0.00| 0.00| 0.05| Nintendo DS
Imagine: Party Planner| https://www.vgchartz.com/game/39444/imagine-party-planner/| 2009| Simulation| Ubisoft| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Nanostray 2| https://www.vgchartz.com/game/17144/nanostray-2/| 2008| Shooter| Majesco| 0.03| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Air Traffic Chaos| https://www.vgchartz.com/game/21688/air-traffic-chaos/| 2007| Simulation| Majesco| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Touch Panic| https://www.vgchartz.com/game/4619/mawashite-tsunageru-touch-panic/| 2006| Puzzle| Nintendo| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Pet Pals: New Leash on Life| https://www.vgchartz.com/game/35372/pet-pals-new-leash-on-life/| 2010| Simulation| Destineer| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Doraemon 2006 DS| https://www.vgchartz.com/game/3117/doraemon-nobita-no-kyouryuu-2006-ds/| 2006| Role-Playing| Sega| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Ontamarama| https://www.vgchartz.com/game/12607/ontamarama/| 2007| Action| Atlus| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Doki Doki Majo Shinpan| https://www.vgchartz.com/game/7008/dokidoki-majo-shinpan/| 2007| Adventure| SNK Playmore| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Dokapon Journey| https://www.vgchartz.com/game/33970/dokapon-journey/| 2008| Role-Playing| Atlus| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Prince of Tennis: 2005 Cystal Drive| https://www.vgchartz.com/game/4104/tennis-no-oji-sama-2005-crystal-drive/| 2004| Sports| Konami| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Summon Night X| https://www.vgchartz.com/game/28923/summon-night-x-tears-crown/| 2009| Role-Playing| Namco Bandai| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Max & the Magic Marker| https://www.vgchartz.com/game/50409/max-amp-the-magic-marker/| 2011| Platform| Unknown| 0.00| 0.05| 0.00| 0.00| 0.05| Nintendo DS
Sea World: Shamu Deep Sea| https://www.vgchartz.com/game/1992/seaworld-adventure-parks-shamus-deep-sea-adventure/| 2005| Adventure| Activision| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Prism: Light the Way| https://www.vgchartz.com/game/12291/prism-light-the-way/| 2007| Puzzle| Eidos Interactive| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Tenchu Dark Shadow| https://www.vgchartz.com/game/4530/tenchu-dark-secret/| 2006| Action| Nintendo| 0.03| 0.00| 0.01| 0.00| 0.05| Nintendo DS
The Idolm@ster Dearly Stars| https://www.vgchartz.com/game/34833/the-idolmster-dearly-stars/| 2009| Adventure| Namco Bandai| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Ivy the Kiwi| https://www.vgchartz.com/game/43141/ivy-the-kiwi/| 2010| Puzzle| Namco Bandai| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Imagine: Artist| https://www.vgchartz.com/game/40280/imagine-artist/| 2009| Misc| Ubisoft| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Travel Phrasebook DS Series 2: China| https://www.vgchartz.com/game/4627/tabi-no-yubisashi-kaiwachou-ds-ds-series-2-chuugoku/| 2006| Misc| Nintendo| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Top Spin 2| https://www.vgchartz.com/game/2507/top-spin-2/| 2006| Sports| 2K Sports| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Keroro Gunso 2| https://www.vgchartz.com/game/3582/keroro-gunsou-enshuu-da-yo-zenin-shuugou-part-2/| 2007| Action| Namco Bandai| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Noddy in Toyland| https://www.vgchartz.com/game/49812/noddy-in-toyland/| 2011| Misc| GSP| 0.00| 0.05| 0.00| 0.00| 0.05| Nintendo DS
Suzuki Super Bikes II: Riding Challenge| https://www.vgchartz.com/game/25262/suzuki-super-bikes-ii-riding-challenge/| 2008| Racing| Valcon Games| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
GRID| https://www.vgchartz.com/game/18361/grid/| N/A| Racing| Codemasters| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Metal Max 2 Reloaded| https://www.vgchartz.com/game/52901/metal-max-2-reloaded/| 2011| Role-Playing| Unknown| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
IQ Supplement 2 DS| https://www.vgchartz.com/game/13202/nounai-aeshe-iq-suppli-ds-2-sukkiri-king-ketteisen/| 2007| Misc| Spike| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Kids Learn Music A+ Edition| https://www.vgchartz.com/game/64202/kids-learn-music-a-edition/| 2011| Misc| Unknown| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Orcs & Elves| https://www.vgchartz.com/game/12757/orcs-amp-elves/| 2007| Role-Playing| Electronic Arts| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Detective Conan: Prelude from the Past| https://www.vgchartz.com/game/70707/detective-conan-prelude-from-the-past/| 2012| Adventure| Namco Bandai Games| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Guilty Gear: Dust Strikers| https://www.vgchartz.com/game/922/guilty-gear-dust-strikers/| 2006| Fighting| Majesco| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!| https://www.vgchartz.com/game/45207/odoru-daisousasen-the-game-sensuikan-ni-sennyuu-seyo/| 2010| Adventure| Namco Bandai| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Secret Files: Tunguska| https://www.vgchartz.com/game/24683/secret-files-tunguska/| 2008| Adventure| Deep Silver| 0.04| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Beastly Frantic Foto| https://www.vgchartz.com/game/49663/beastly-frantic-foto/| 2011| Puzzle| Storm City Games| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Yu-Gi-Oh Duel Monsters GX Spirit Summoner| https://www.vgchartz.com/game/4776/yu-gi-oh-gx-spirit-caller-japan-sales/| 2006| Misc| Konami| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
George of The Jungle and the Search For the Secret| https://www.vgchartz.com/game/15669/george-of-the-jungle-and-the-search-for-the-secret/| 2008| Platform| Crave Entertainment| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Fishdom| https://www.vgchartz.com/game/52817/fishdom/| 2011| Puzzle| Atari| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Smart Kid's Party Fun Pack| https://www.vgchartz.com/game/27993/smart-kids-party-fun-pak/| 2008| Misc| UFO Interactive| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Wonder & Science: Problem-Solving Training: Nazo-Tore| https://www.vgchartz.com/game/23095/fushigi-kagaku-nazotoki-quiz-training-nazotore/| 2008| Misc| Benesse| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
After-School Boy| https://www.vgchartz.com/game/15986/houkago-shounen/| 2008| Misc| Konami| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Nicktoons: Attack of the Toybots| https://www.vgchartz.com/game/32704/nicktoons-attack-of-the-toybots/| 2007| Platform| THQ| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Harukanaru Toki no Naka de: Yumenoukihashi| https://www.vgchartz.com/game/26474/harukanaru-toki-no-naka-de-yumenoukihashi/| 2008| Adventure| KOEI| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Spitfire Heroes: Tales of the Royal Air Force| https://www.vgchartz.com/game/17382/spitfire-heroes-tales-of-the-royal-air-force/| 2008| Simulation| Destineer| 0.05| 0.00| 0.00| 0.00| 0.05| Nintendo DS
D. Gray-man: The Followers of God| https://www.vgchartz.com/game/3034/dgray-man-kami-no-shitotachi/| 2007| Adventure| Konami| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
TNA iMPACT: Cross the Line| https://www.vgchartz.com/game/40653/tna-impact-cross-the-line/| 2010| Fighting| SouthPeak Interactive| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Cartoon Network Racing| https://www.vgchartz.com/game/4949/cartoon-network-racing/| 2006| Action| Game Factory| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Home Teacher Hitman Reborn! DS: Vongole Battle Dice| https://www.vgchartz.com/game/18538/katekyoo-hitman-reborn-ds-bongole-shiki-taisen-battle-sugoroku/| 2008| Misc| Takara Tomy| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Tokimeki Memorial Girls Side 1st Love| https://www.vgchartz.com/game/4594/tokimeki-memorial-girls-side-1st-love/| 2007| Adventure| Konami| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Treasure Report: Kikai Shikake no Isan| https://www.vgchartz.com/game/50319/treasure-report-kikai-jikake-no-isan/| 2011| Adventure| Namco Bandai| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Yu-Gi-Oh! Duel Monsters: World Championship 2007| https://www.vgchartz.com/game/4785/yu-gi-oh-world-championship-2007/| 2007| Strategy| Konami| 0.00| 0.01| 0.04| 0.00| 0.05| Nintendo DS
Powerful Golf| https://www.vgchartz.com/game/48594/powerful-golf/| 2011| Sports| Konami| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Shugo Chara! Three Eggs and the Joker in Love!| https://www.vgchartz.com/game/17798/shugo-chara-3-tsu-no-tamagoto-koisuru-joker/| 2008| Action| Konami| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Apassionata| https://www.vgchartz.com/game/33376/apassionata-die-galanacht-der-pferde/| 2009| Simulation| RTL| 0.00| 0.04| 0.00| 0.01| 0.05| Nintendo DS
M&M's Adventure| https://www.vgchartz.com/game/26167/mampms-adventure/| 2008| Adventure| Zoo Digital Publishing| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Soul Eater: Medusa no Inbou| https://www.vgchartz.com/game/26707/soul-eater-medusa-no-inbou/| 2008| Action| Namco Bandai| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Jewel Quest Mysteries| https://www.vgchartz.com/game/42601/jewel-quest-mysteries/| 2009| Puzzle| Activision| 0.03| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Moon| https://www.vgchartz.com/game/25603/moon/| 2009| Shooter| Mastiff| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Code Lyoko| https://www.vgchartz.com/game/6056/code-lyoko/| 2007| Action| Game Factory| 0.03| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Pet Vet: Down Under| https://www.vgchartz.com/game/32660/pet-vet-down-under/| 2009| Simulation| Deep Silver| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Gunpey DS| https://www.vgchartz.com/game/6712/gunpey-ds/| 2006| Puzzle| Namco Bandai| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Battleship / Connect Four / Sorry! / Trouble| https://www.vgchartz.com/game/14550/battleship-connect-four-sorry-trouble/| 2006| Puzzle| Destination Software Inc| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha| https://www.vgchartz.com/game/30116/chocobo-to-mahou-no-ehon-majo-to-shoujo-to-5-jin-no-yuusha/| 2008| Role-Playing| Square Enix| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Pony Friends| https://www.vgchartz.com/game/13744/pony-friends/| 2007| Simulation| Eidos Interactive| 0.00| 0.04| 0.00| 0.01| 0.05| Nintendo DS
The Lost Treasures of Alexandria| https://www.vgchartz.com/game/50238/the-lost-treasures-of-alexandria/| 2011| Puzzle| Unknown| 0.00| 0.04| 0.00| 0.01| 0.05| Nintendo DS
Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson| https://www.vgchartz.com/game/70278/ore-sama-kingdom-koi-no-manga-mo-debut-o-mokushise-doki-doki-love-lesson/| 2011| Action| Bandai| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Crazy Chicken: Atlantis Quest| https://www.vgchartz.com/game/32557/crazy-chicken-atlantis-quest/| 2007| Platform| Mumbo Jumbo| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Hiiro no Kakera DS| https://www.vgchartz.com/game/22475/hiiro-no-kakera-ds/| 2008| Adventure| Idea Factory| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Gummy Bears Mini Golf| https://www.vgchartz.com/game/48761/gummy-bears-mini-golf/| 2010| Sports| Storm City Games| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Boing! Docomodake DS| https://www.vgchartz.com/game/32788/boing-docomodake-ds/| 2007| Puzzle| Ignition Entertainment| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Colour Cross| https://www.vgchartz.com/game/28184/color-cross/| 2008| Puzzle| Rising Star| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Professor Heinz Wolff's Gravity| https://www.vgchartz.com/game/29835/professor-heinz-wolffs-gravity/| 2008| Puzzle| Deep Silver| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Assassin's Creed: Altair's Chronicles| https://www.vgchartz.com/game/14489/assassins-creed-altairs-chronicles/| 2008| Action| Ubisoft| 0.03| 0.01| 0.00| 0.00| 0.05| Nintendo DS
Clever Kids: Creepy Crawlies| https://www.vgchartz.com/game/39276/clever-kids-creepy-crawlies/| 2009| Action| Midas Interactive Entertainment| 0.00| 0.04| 0.00| 0.00| 0.05| Nintendo DS
March Of The Penguins| https://www.vgchartz.com/game/1248/march-of-the-penguins/| 2006| Adventure| DSI Games| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
River City Soccer Hooligans| https://www.vgchartz.com/game/43513/river-city-soccer-hooligans/| 2010| Sports| Aksys Games| 0.04| 0.00| 0.01| 0.00| 0.05| Nintendo DS
Cesar Millan's Dog Whisperer| https://www.vgchartz.com/game/27989/cesar-millans-dog-whisperer/| 2008| Simulation| Ubisoft| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Bubble Bobble Revolution| https://www.vgchartz.com/game/265/bubble-bobble-revolution/| 2005| Puzzle| Codemasters| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Travel Phrasebook DS Series 1: Thailand| https://www.vgchartz.com/game/4626/tabi-no-yubisashi-kaiwachou-ds-ds-series-1-thai/| 2006| Misc| Nintendo| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Cocoto Kart Racing| https://www.vgchartz.com/game/7613/cocoto-kart-racer/| 2004| Racing| Conspiracy Entertainment| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Galaxy Racers| https://www.vgchartz.com/game/44640/galaxy-racers/| 2010| Racing| Ubisoft| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Lux-Pain| https://www.vgchartz.com/game/33243/lux-pain/| 2008| Adventure| Ignition Entertainment| 0.04| 0.00| 0.00| 0.00| 0.05| Nintendo DS
Kimi ni Todoke: Tsutaeru Kimochi| https://www.vgchartz.com/game/49509/kimi-ni-todoke-tsutaeru-kimochi/| 2011| Adventure| Banpresto| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Nora to Kaku no Koubou| https://www.vgchartz.com/game/50967/nora-to-koku-no-koubou-kiri-no-mori-no-majo/| 2011| Role-Playing| Atlus| 0.00| 0.00| 0.05| 0.00| 0.05| Nintendo DS
Nanda's Island| https://www.vgchartz.com/game/48242/nandas-island/| 2009| Puzzle| Mumbo Jumbo| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Cheer We Go!| https://www.vgchartz.com/game/43252/cheer-we-go/| 2010| Misc| Natsume| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Danny Phantom: Urban Jungle| https://www.vgchartz.com/game/458/danny-phantom-urban-jungle/| 2006| Action| THQ| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Grey's Anatomy| https://www.vgchartz.com/game/30920/greys-anatomy-the-video-game/| 2009| Adventure| Ubisoft| 0.03| 0.01| 0.00| 0.00| 0.04| Nintendo DS
Looney Tunes Cartoon Conductor| https://www.vgchartz.com/game/23790/looney-tunes-cartoon-conductor/| 2008| Misc| Eidos Interactive| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Phoenix Wright: Revived Turnabout| https://www.vgchartz.com/game/19931/phoenix-wright-revived-turnabout/| 2008| Misc| Capcom| 0.00| 0.00| 0.04| 0.00| 0.04| Nintendo DS
Wi-Fi Mah Jong DS| https://www.vgchartz.com/game/4687/nihon-pro-mahjong-kishikai-kanshuu-pro-ni-naru-mahjong-ds/| 2005| Misc| Success| 0.00| 0.00| 0.04| 0.00| 0.04| Nintendo DS
National Geographic Panda| https://www.vgchartz.com/game/26004/national-geographic-panda-us-sales/| 2008| Simulation| Namco Bandai| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Candy Factory| https://www.vgchartz.com/game/25996/candace-kanes-candy-factory/| 2008| Action| Destineer| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Sushi Go Round| https://www.vgchartz.com/game/43162/sushi-go-round/| 2010| Simulation| SouthPeak Interactive| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Yes! PreCure 5| https://www.vgchartz.com/game/13000/yes-precure-5/| 2007| Action| Namco Bandai| 0.00| 0.00| 0.04| 0.00| 0.04| Nintendo DS
World Championship Spelling| https://www.vgchartz.com/game/44080/world-championship-spelling/| 2010| Misc| 505 Games| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Fantastic Four: Rise of the Silver Surfer| https://www.vgchartz.com/game/6610/fantastic-four-rise-of-the-silver-surfer/| 2007| Action| 2K Games| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Front Mission 1st| https://www.vgchartz.com/game/3360/front-mission/| 2007| Strategy| Square Enix| 0.01| 0.00| 0.03| 0.00| 0.04| Nintendo DS
Sekai no Gohan Shaberu! DS Oryouri Navi| https://www.vgchartz.com/game/29793/sekai-no-gohan-shaberu-ds-oryouri-navi/| 2008| Misc| Nintendo| 0.00| 0.00| 0.04| 0.00| 0.04| Nintendo DS
Shaun the Sheep| https://www.vgchartz.com/game/23970/shaun-the-sheep/| 2008| Adventure| D3 Publisher| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Family Fortunes| https://www.vgchartz.com/game/39728/family-fortunes/| 2009| Misc| Mindscape| 0.00| 0.04| 0.00| 0.00| 0.04| Nintendo DS
Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!| https://www.vgchartz.com/game/32388/chou-gekijoban-keroro-gunsou-gekishin-dragon-warriors-de-arimasu/| 2009| Action| Namco Bandai| 0.00| 0.00| 0.04| 0.00| 0.04| Nintendo DS
The Dark Spire| https://www.vgchartz.com/game/33972/the-dark-spire/| 2008| Role-Playing| Atlus| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
Hanayori Dango: Koi Seyo Onago| https://www.vgchartz.com/game/24774/hanayori-danshi-koi-seyo-onago/| 2008| Adventure| Konami| 0.00| 0.00| 0.04| 0.00| 0.04| Nintendo DS
Top Gun| https://www.vgchartz.com/game/5932/top-gun/| 2006| Simulation| Mastiff| 0.04| 0.00| 0.00| 0.00| 0.04| Nintendo DS
