Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
GHXYK2 Classics Vol. 1| https://www.vgchartz.com/game/55127/ghxyk2-classics-vol-1/| 2011| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gitigiti| https://www.vgchartz.com/game/38936/gitigiti/| 2009| Strategy| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GLITNIR| https://www.vgchartz.com/game/37404/glitnir/| 2009| Simulation| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Globe Clicker| https://www.vgchartz.com/game/42045/globe-clicker/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Go 3D| https://www.vgchartz.com/game/38517/go-3d/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Go Go UFO Smackdown| https://www.vgchartz.com/game/38518/go-go-ufo-smackdown/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Go! Go! Break Steady| https://www.vgchartz.com/game/24886/go-go-break-steady/| 2008| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Goals| https://www.vgchartz.com/game/57157/goals/| 2011| Sports| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Goblyn Stomp| https://www.vgchartz.com/game/42237/goblyn-stomp/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gogs| https://www.vgchartz.com/game/38519/gogs/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Golden Royal Blackjack| https://www.vgchartz.com/game/38520/golden-royal-blackjack/| 2008| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Golden Royal Hold'em| https://www.vgchartz.com/game/38521/golden-royal-holdem/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Golden Tangram| https://www.vgchartz.com/game/38522/golden-tangram/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Goldens| https://www.vgchartz.com/game/38523/goldens/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Golf: Tee It Up!| https://www.vgchartz.com/game/24533/golf-tee-it-up/| 2008| Sports| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GOOLIN| https://www.vgchartz.com/game/63743/goolin/| 2011| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grand Theft Froot| https://www.vgchartz.com/game/53172/grand-theft-froot/| 2011| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GraphSpacer| https://www.vgchartz.com/game/38524/graphspacer/| 2008| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GraphSpacer Black| https://www.vgchartz.com/game/38525/graphspacer-black/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grapple Buggy| https://www.vgchartz.com/game/34522/grapple-buggy/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GravArena| https://www.vgchartz.com/game/57718/gravarena/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grave Breaker| https://www.vgchartz.com/game/42119/grave-breaker/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Graviton| https://www.vgchartz.com/game/46688/graviton/| 2010| Racing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gravitron360| https://www.vgchartz.com/game/46980/gravitron360/| 2010| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gravity| https://www.vgchartz.com/game/42031/gravity/| 2009| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GravSheep| https://www.vgchartz.com/game/38527/gravsheep/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GREEN ISLAND| https://www.vgchartz.com/game/38997/green-island/| 2009| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Grid Chasers| https://www.vgchartz.com/game/32050/grid-chasers/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GRID: 8-Ball Pack| https://www.vgchartz.com/game/52488/grid-8-ball-pack/| 2008| Racing| Codemasters| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
GRID: Prestige Pack| https://www.vgchartz.com/game/52490/grid-prestige-pack/| 2010| Racing| Codemasters| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Groov| https://www.vgchartz.com/game/38528/groov/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Guarding| https://www.vgchartz.com/game/62677/guarding/| 2011| Role-Playing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Gum Drop Celestial Frontier| https://www.vgchartz.com/game/37075/gum-drop-celestial-frontier/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Guns Loaded| https://www.vgchartz.com/game/40332/guns-loaded/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Guwange| https://www.vgchartz.com/game/43769/guwange/| 2010| Shooter| Cave| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hack This Game 2| https://www.vgchartz.com/game/53345/hack-this-game-2/| 2011| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
HACOTAMA| https://www.vgchartz.com/game/63753/hacotama/| 2011| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Half-Minute Hero: Super Mega Neo Climax| https://www.vgchartz.com/game/50381/half-minute-hero-super-mega-neo-climax/| 2011| Role-Playing| Marvelous Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halfbrick Blast Off| https://www.vgchartz.com/game/38529/halfbrick-blast-off/| 2009| Racing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halfbrick Echoes| https://www.vgchartz.com/game/35253/halfbrick-echoes/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halfbrick Rocket Racing| https://www.vgchartz.com/game/38530/halfbrick-rocket-racing/| 2009| Racing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halloween 360| https://www.vgchartz.com/game/40156/halloween-360/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halo Wars: Historic Battles| https://www.vgchartz.com/game/52493/halo-wars-historic-battles/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halo Wars: Strategic Options| https://www.vgchartz.com/game/52492/halo-wars-strategic-options/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halo Waypoint| https://www.vgchartz.com/game/41384/halo-waypoint/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halo: Reach - Defiant Map Pack| https://www.vgchartz.com/game/52715/halo-reach-defiant-map-pack/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Halo: Reach - Noble Map Pack| https://www.vgchartz.com/game/52714/halo-reach-noble-map-pack/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hangman's Revenge!| https://www.vgchartz.com/game/38531/hangmans-revenge/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
HAPPY| https://www.vgchartz.com/game/63752/happy/| 2011| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Happyface| https://www.vgchartz.com/game/38532/happyface/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hard Corps: Uprising| https://www.vgchartz.com/game/45514/hard-corps-uprising/| 2011| Platform| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hardwood Hearts| https://www.vgchartz.com/game/17585/hardwood-hearts/| 2005| Misc| Silver Creek Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hardwood Spades| https://www.vgchartz.com/game/17587/hardwood-spades/| 2005| Misc| Silver Creek Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Harms Way| https://www.vgchartz.com/game/48894/harms-way/| 2010| Racing| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hasbro Family Game Night: Battleship| https://www.vgchartz.com/game/32739/hasbro-family-game-night-battleship/| 2009| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hasbro Family Game Night: Boggle| https://www.vgchartz.com/game/32740/hasbro-family-game-night-boggle/| 2009| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hasbro Family Game Night: Connect Four| https://www.vgchartz.com/game/32737/hasbro-family-game-night-connect-four/| 2009| Strategy| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hasbro Family Game Night: Scrabble| https://www.vgchartz.com/game/32743/hasbro-family-game-night-scrabble/| 2009| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hasbro Family Game Night: Sorry!| https://www.vgchartz.com/game/32741/hasbro-family-game-night-sorry/| 2009| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hasbro Family Game Night: Sorry! Sliders| https://www.vgchartz.com/game/32742/hasbro-family-game-night-sorry-sliders/| 2009| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hasbro Family Game Night: Yahtzee| https://www.vgchartz.com/game/32738/hasbro-family-game-night-yahtzee/| 2009| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hazardous Gas Unit| https://www.vgchartz.com/game/42480/hazardous-gas-unit/| 2010| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Head Banger| https://www.vgchartz.com/game/31490/head-banger/| 2008| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Head Shot 2| https://www.vgchartz.com/game/40577/head-shot-2/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Head Shot God| https://www.vgchartz.com/game/62475/head-shot-god/| 2011| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Headshot| https://www.vgchartz.com/game/38533/headshot/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Heavy Payload| https://www.vgchartz.com/game/38534/heavy-payload/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Heavy Weapon: Atomic Tank| https://www.vgchartz.com/game/18933/heavy-weapon-atomic-tank/| 2007| Shooter| PopCap Games| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Heli Good Spelunker| https://www.vgchartz.com/game/38535/heli-good-spelunker/| 2009| Racing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Henway| https://www.vgchartz.com/game/42273/henway/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Herman| https://www.vgchartz.com/game/42113/herman/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
HexChess 360| https://www.vgchartz.com/game/55571/hexchess-360/| 2011| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hexement| https://www.vgchartz.com/game/38536/hexement/| 2009| Strategy| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hexic 2| https://www.vgchartz.com/game/23623/hexic-2/| 2007| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hexic HD| https://www.vgchartz.com/game/17588/hexic-hd/| 2005| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hexothermic| https://www.vgchartz.com/game/35249/hexothermic/| 2008| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hide and Scare| https://www.vgchartz.com/game/52351/hide-and-scare/| 2011| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hieronymus Bash| https://www.vgchartz.com/game/38564/hieronymus-bash/| 2009| Fighting| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
High Gravity Wells| https://www.vgchartz.com/game/64316/high-gravity-wells/| N/A| Strategy| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hive| https://www.vgchartz.com/game/38565/hive/| 2008| Strategy| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hole In The Wall| https://www.vgchartz.com/game/62959/hole-in-the-wall/| 2011| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Holiday Trivia| https://www.vgchartz.com/game/42047/holiday-trivia/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hollow Ball| https://www.vgchartz.com/game/39137/hollow-ball/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Home Run Challenge| https://www.vgchartz.com/game/42245/home-run-challenge/| 2009| Sports| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Honor in Vengeance II| https://www.vgchartz.com/game/55795/honor-in-vengeance-ii/| 2011| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Horn Swaggle Islands| https://www.vgchartz.com/game/37073/horn-swaggle-islands/| 2009| Strategy| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Horse Race Stater| https://www.vgchartz.com/game/38876/horse-race-starter/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hot Potato Online| https://www.vgchartz.com/game/38566/hot-potato-online/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hotel Danger| https://www.vgchartz.com/game/38567/hotel-danger/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
How To Get Girls| https://www.vgchartz.com/game/52917/how-to-get-girls/| 2011| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hoyle Texas Hold 'em| https://www.vgchartz.com/game/38107/hoyle-texas-hold-em/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
HuntersLunch| https://www.vgchartz.com/game/40190/hunterslunch/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hydro Electric Worker| https://www.vgchartz.com/game/42094/hydro-electric-worker/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hydro Thunder Hurricane| https://www.vgchartz.com/game/44342/hydro-thunder-hurricane/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hydro Thunder Hurricane: Tempest Pack| https://www.vgchartz.com/game/52502/hydro-thunder-hurricane-tempest-pack/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hydrophobia| https://www.vgchartz.com/game/44889/hydrophobia/| 2010| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Hypnotizing| https://www.vgchartz.com/game/39219/hypnotizing/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
I Heart Shift| https://www.vgchartz.com/game/38937/i-heart-shift/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
I MAED A GAM3 W1TH Z0MB1ES!!!1| https://www.vgchartz.com/game/38145/i-maed-a-gam3-w1th-z0mb1es1/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ice 9| https://www.vgchartz.com/game/38568/ice-9/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ikaroids| https://www.vgchartz.com/game/42055/ikaroids/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Illusions 360| https://www.vgchartz.com/game/38938/illusions-360/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
ilomilo| https://www.vgchartz.com/game/44900/ilomilo/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
In the Pit| https://www.vgchartz.com/game/38569/in-the-pit/| 2008| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
IncaBlocks| https://www.vgchartz.com/game/40021/incablocks/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Incursion| https://www.vgchartz.com/game/38570/incursion/| 2009| Strategy| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Indirian Solitaire| https://www.vgchartz.com/game/38571/indirian-solitaire/| 2008| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Inferno| https://www.vgchartz.com/game/47118/radiangames-inferno/| 2010| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Inferno Pool| https://www.vgchartz.com/game/34805/inferno-pool/| 2009| Sports| Koch Media| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Inferno!| https://www.vgchartz.com/game/57593/inferno/| 2011| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Influence| https://www.vgchartz.com/game/40152/influence/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Insanely Twisted Shadow Planet| https://www.vgchartz.com/game/44405/insanely-twisted-shadow-planet/| 2011| Shooter| Microsoft Studios| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Inside Lacrosse's CL2010| https://www.vgchartz.com/game/42005/inside-lacrosses-cl2010/| 2009| Sports| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
invAIders| https://www.vgchartz.com/game/55247/invaiders/| 2011| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Invasion Defender| https://www.vgchartz.com/game/43377/invasion-defender/| 2010| Strategy| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Invincible Tiger: The Legend of Han Tao| https://www.vgchartz.com/game/31364/invincible-tiger-the-legend-of-han-tao/| 2009| Action| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ion Assault| https://www.vgchartz.com/game/36053/ion-assault/| 2009| Shooter| RTL| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Iredia: Atram's Secret| https://www.vgchartz.com/game/52427/iredia-atrams-secret/| 2010| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Islands of Wakfu| https://www.vgchartz.com/game/35875/islands-of-wakfu/| 2011| Role-Playing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Isse no se ! ONLINE| https://www.vgchartz.com/game/52796/isse-no-se-online/| 2009| Sports| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jackpot Stadium| https://www.vgchartz.com/game/38573/jackpot-stadium/| 2009| Sports| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jake's Discount Video Game| https://www.vgchartz.com/game/42476/jakes-discount-video-game/| 2010| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jake's Room| https://www.vgchartz.com/game/39528/jakes-room/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jammer| https://www.vgchartz.com/game/38574/jammer/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jellyfish MD| https://www.vgchartz.com/game/62663/jellyfish-md/| 2011| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jeremy McGrath's Offroad| https://www.vgchartz.com/game/51255/jeremy-mcgraths-offroad/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jet Pack War| https://www.vgchartz.com/game/47021/jet-pack-war/| 2010| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jet Star Universe| https://www.vgchartz.com/game/62665/jet-star-universe/| 2011| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jetpac Refuelled| https://www.vgchartz.com/game/18922/jetpac-refuelled/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jewelry Master Twinkle| https://www.vgchartz.com/game/42278/jewelry-master-twinkle/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
JigDoku| https://www.vgchartz.com/game/38575/jigdoku/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jigsaw Puzzle Express| https://www.vgchartz.com/game/38939/jigsaw-puzzle-express/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Johnny Platform Saves Christmas| https://www.vgchartz.com/game/40800/johnny-platform-saves-christmas/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Johnny Platform Saves Xmas!| https://www.vgchartz.com/game/42098/johnny-platform-saves-xmas/| 2009| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Johnny Platform's Biscuit Romp| https://www.vgchartz.com/game/35258/johnny-platforms-biscuit-romp/| 2008| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Johnny's Minefield| https://www.vgchartz.com/game/38577/johnnys-minefield/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Johnny's Skydiving Lessons| https://www.vgchartz.com/game/39252/johnnys-skydiving-lessons/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Joint Strike Future| https://www.vgchartz.com/game/38578/joint-strike-future/| 2008| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jonny Crush| https://www.vgchartz.com/game/38579/jonny-crush/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jordans Asteroids| https://www.vgchartz.com/game/38940/jordans-asteroids/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Joy Ride| https://www.vgchartz.com/game/35019/joy-ride/| N/A| Racing| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
JoyJoy| https://www.vgchartz.com/game/45214/radiangames-joyjoy/| 2010| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jump Colon| https://www.vgchartz.com/game/38880/jump-colon/| 2009| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jump Duck| https://www.vgchartz.com/game/42034/jump-duck/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jumper Robot| https://www.vgchartz.com/game/42052/jumper-robot/| 2009| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Jungle Blocks| https://www.vgchartz.com/game/38580/jungle-blocks/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Junkyard Battle| https://www.vgchartz.com/game/39531/junkyard-battle/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
KAITEN PATISSIER| https://www.vgchartz.com/game/39710/kaiten-patissier/| 2009| Platform| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kaotik Puzzle| https://www.vgchartz.com/game/42289/kaotik-puzzle/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Karaoke Revolution American Idol Encore| https://www.vgchartz.com/game/37440/karaoke-revolution-american-idol-encore/| 2009| Misc| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Karnn Age| https://www.vgchartz.com/game/35246/karnn-age/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Karnn Age Lite| https://www.vgchartz.com/game/38581/karnn-age-lite/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kick'n It| https://www.vgchartz.com/game/57196/kickn-it/| 2011| Sports| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
King's Cup| https://www.vgchartz.com/game/63756/kings-cup/| 2011| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kissy Poo| https://www.vgchartz.com/game/42029/kissy-poo/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kittie's Mazes| https://www.vgchartz.com/game/38582/kitties-mazes/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kobold's Quest| https://www.vgchartz.com/game/62668/kobolds-quest/| 2011| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kodu Game Lab| https://www.vgchartz.com/game/35902/kodu-game-lab/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Krisotron| https://www.vgchartz.com/game/40198/krisotron/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kuchibi| https://www.vgchartz.com/game/38889/kuchibi/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Kung-Fu LIVE| https://www.vgchartz.com/game/45206/kung-fu-live/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Ladybird Galaxy| https://www.vgchartz.com/game/38612/ladybird-galaxy/| 2008| Action| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Lander Mania| https://www.vgchartz.com/game/39532/lander-mania/| 2009| Racing| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Landmark| https://www.vgchartz.com/game/38613/landmark/| 2009| Puzzle| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Last Dragon Standing| https://www.vgchartz.com/game/67087/last-dragon-standing/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Lazy Raiders| https://www.vgchartz.com/game/41850/lazy-raiders/| 2010| Action| Sarbakan| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Le Tour De France 2009| https://www.vgchartz.com/game/35456/le-tour-de-france-2009/| 2009| Sports| Focus Home Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
Leave Home| https://www.vgchartz.com/game/41941/leave-home/| 2009| Shooter| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
LED Display| https://www.vgchartz.com/game/38583/led-display/| 2009| Misc| Microsoft| 0.00| 0.00| 0.00| 0.00| 0.00| Xbox 360
