platform.filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform.list
5391|Nintendo Switch|Wolfenstein II: The New Colossus|18|29/06/2018|Y|N|N|N|N|N|Y|N|America, 1961. The assassination of Nazi General Deathshead was a short-lived victory. The Nazis maintain their stranglehold on the world. You are BJ Blazkowicz, aka âTerror-Billy,â member of the Resistance,...|ZeniMax Europe Limited/Bethesda Softworks Europe|Nintendo Switch
5401|Nintendo Switch|Bud Spencer &amp; Terence Hill - Slaps And Beans|16|29/06/2018|N|N|Y|N|N|N|N|N|Slaps and Beans is a co-operative or single player scrolling beatâ em up game with the addition of platform elements and mini-games.|Trinity Team|Xbox One, PlayStation 4, Nintendo Switch
5411|Nintendo Switch|Epic Loon|16|28/06/2018|Y|N|N|N|N|N|N|N|Become the alien. Invade Joe's prized film collection, and destroy the ends of his favourite VHS movies. players lead a group of aliens to take over Joeâs TV after they are rudely awakened from their...|Ukuza|Xbox One, Nintendo Switch, PC
5721|Nintendo Switch|One Piece Pirate Warriors 3|12|25/05/2018|Y|N|N|N|N|N|Y|N|Action/adventure game in which you take down hordes of Pirates in the world of One Piece.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Nintendo Switch
5731|Nintendo Switch|Overwatch: Legendary Edition|12|22/05/2018|N|N|N|N|N|N|Y|N|Overwatch is a multiplayer online team-based First-Person-Shooter. The action of Overwatch takes place in a technologically advanced, highly stylized future earth. In a time of global crisis, an international...|Blizzard Entertainment SAS|PC, PlayStation 4, Xbox One, Nintendo Switch
5741|Nintendo Switch|Tennis World Tour|3|22/05/2018|N|N|N|N|N|N|N|N|Create a player and compete in casual tennis matches or start a whole career from scratch.|Bigben Interactive SA|Nintendo Switch
5751|Nintendo Switch|Mega Man 7|7|22/05/2018|N|N|N|N|N|N|Y|N|This is a compilation containing parts 7, 8, 9 and 10 from the famous Mega Man franchise. Mega Man is a battle robot that uses his arm cannon to fight Dr. Wily and his army of robotic threats.|CE Europe Ltd.|Nintendo Switch
5761|Nintendo Switch|Mega Man 8|7|22/05/2018|N|N|N|N|N|N|Y|N|This is a compilation containing parts 7, 8, 9 and 10 from the famous Mega Man franchise. Mega Man is a battle robot that uses his arm cannon to fight Dr. Wily and his army of robotic threats.|CE Europe Ltd.|Nintendo Switch
5771|Nintendo Switch|Mega Man 9|7|22/05/2018|N|N|N|N|N|N|Y|N|This is a compilation containing parts 7, 8, 9 and 10 from the famous Mega Man franchise. Mega Man is a battle robot that uses his arm cannon to fight Dr. Wily and his army of robotic threats.|CE Europe Ltd.|Nintendo Switch
5781|Nintendo Switch|Mega Man 10|7|22/05/2018|N|N|N|N|N|N|Y|N|This is a compilation containing parts 7, 8, 9 and 10 from the famous Mega Man franchise. Mega Man is a battle robot that uses his arm cannon to fight Dr. Wily and his army of robotic threats.|CE Europe Ltd.|Nintendo Switch
5791|Nintendo Switch|Yonder: The Cloud Catcher Chronicles|3|22/05/2018|N|N|N|N|N|N|N|N|Save the kind-hearted residents of Gemea by dispersing mysterious Murk clouds, and restore the peace to this peaceful farming community.|Merge Games|Nintendo Switch
5801|Nintendo Switch|PixelJunk Monsters 2|7|22/05/2018|N|N|N|N|N|N|Y|N|This is a tower defence game. The objective is to build defence towers along the enemies' path to keep them from reaching a hut, or base. Several small creatures dwell at the base. For each enemy that...|Spike Chunsoft, Inc.|Nintendo Switch
581|Nintendo Switch|Hyrule Warriors: Definitive Edition|12|18/05/2018|N|N|N|N|N|N|Y|N|A new, definitive version of the action game set in the Zelda universe will include every map and mission, plus all 29 playable characters from both the Wii U and Nintendo 3DS versions of the game, along...|Nintendo of Europe GmbH|Nintendo Switch
592|Nintendo Switch|Mega Man 4|7|15/05/2018|N|N|N|N|N|N|Y|N|This is a compilation of the first six games from the famous Mega Man franchise. Mega Man is a battle robot that uses his arm cannon to fight Dr. Wily and his army of robotic threats.|CE Europe Ltd.|Nintendo Switch
593|Nintendo Switch|Mega Man 5|7|15/05/2018|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Nintendo Switch
594|Nintendo Switch|Mega Man 6|7|15/05/2018|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Nintendo Switch
595|Nintendo Switch|Legend of Kay Anniversary|12|15/05/2018|Y|N|N|N|N|N|Y|N|Action-adventure game. In the mystical land of Yenching, the long-standing peace between cats, hares, frogs and pandas is shattered by invading rats and gorillas. It is up to a young cat named Kay to liberate...|THQ Nordic|Nintendo Switch
596|Nintendo Switch|Aragami: Shadow Edition|16|15/05/2018|N|N|N|N|N|N|Y|N|Aragami is a third person stealth game that casts you as an undead assassin with the power to control the shadows. Teleport to any shadow, become invisible, materialize weapons or even summon a shadow...|Lince Works SL|Xbox One, Nintendo Switch
597|Nintendo Switch|Hunting Simulator|16|11/05/2018|N|N|N|N|N|N|Y|N|Typical hunting game requiring you to track, stalk and kill a variety of game animals.|Bigben Interactive SA|Nintendo Switch
598|Nintendo Switch|NBA Playgrounds 2|3|08/05/2018|N|N|N|N|N|N|N|N|NBA Playgrounds 2 is a 2-on-2 new Street Basketball game featuring exaggerated 3D likenesses of NBA licensed players. The game is first and foremost about what makes the NBA the greatest sports in the...|Mad Dog Games, LLC|Xbox One, PlayStation 4, Nintendo Switch, PC
599|Nintendo Switch|Donkey Kong Country Tropical Freeze|3|04/05/2018|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo Switch
600|Nintendo Switch|Azure Reflections|7|04/05/2018|N|N|N|N|N|N|Y|N|Side scrolling, âbullet-hellâ shooting game.|Sony Music Entertainment Games (Unties)|Nintendo Switch
6011|Nintendo Switch|SUPER CHARIOT|3|03/05/2018|N|N|N|N|N|N|N|N||Anuman Interactive SA|Nintendo Switch
6021|Nintendo Switch|Brawlout|7|03/05/2018|N|N|N|N|N|N|Y|N|This is a multiplayer battle game in a fantastical setting. The goal is to knock an opponent off the platforms and out of bounds. Characters use a variety of fighting moves and special attacks. When the...|Merge Games|Nintendo Switch, Xbox One
6031|Nintendo Switch|Masters of Anima|12|02/05/2018|N|N|N|N|N|N|Y|N|You play as Otto, an apprentice of Anima. You covet the rank of Master so you can finally marry your beloved fiancÃ©e Ana - who is now a captive of the terrible Zahr and his fearsome Golems! Go to the...|Focus Home Interactive|Nintendo Switch
6041|Nintendo Switch|Nintendo Labo Toy-Con 01: Variety Kit|3|27/04/2018|N|N|N|N|N|N|N|N|Make your own items out of cardboard and make them interact with your Nintendo Switch in creative ways!|Nintendo of Europe GmbH|Nintendo Switch
6051|Nintendo Switch|Nintendo Labo Toy-Con 02: Robot Kit|7|27/04/2018|N|N|N|N|N|N|Y|N|Make your own items out of cardboard and make them interact with your Nintendo Switch in creative ways!|Nintendo of Europe GmbH|Nintendo Switch
6061|Nintendo Switch|FLASHBACK|12|26/04/2018|N|N|N|N|N|N|Y|N|In the year 2140 you control Conrad B. Hart who is chased by mutants and crash-lands his hover bike in a jungle. He finds a recorded message from himself, telling him to meet a friend in New Washington....|Anuman Interactive SA|Nintendo Switch, PlayStation 4, Xbox One, PC
6071|Nintendo Switch|South Park: The Fractured but Whole|18|24/04/2018|Y|N|N|N|N|N|Y|N|From the creators of South Park, Trey Parker and Matt Stone, comes South Park: The Fractured but Whole, a sequel to 2014's South Park: The Stick of Truth.|Ubisoft EMEA|Nintendo Switch
6081|Nintendo Switch|20XX|7|17/04/2018|N|N|N|N|N|N|Y|N|20XX is a roguelike action platformer that you can play with a friend. Jump and shoot your way through ever-changing levels, collect awesome new powers, and battle mighty bosses in the name of saving the...|Fire Hose Games, Inc|Nintendo Switch
6091|Nintendo Switch|Gem Smashers|3|16/04/2018|N|N|N|N|N|N|N|N|Help Bau, Bam and Bom save their friends from an alien invasion. Bounce around the levels to smash the coloured gems and blocks, and break everybody free from the cells.|Markt+Technik Verlag GmbH|Nintendo Switch
6101|Nintendo Switch|Penguin Wars|3|10/04/2018|N|N|N|N|N|N|N|N|In Penguin Wars, you battle through a sport called âShiny Ball.â In order to win, players throw 10 balls back and forth between each other to lower their opponentâs health to zero. Otherwise, the...|Dispatch Games|Nintendo Switch
611|Nintendo Switch|Next Up Hero|7|10/04/2018|N|N|N|N|N|N|Y|N|This an action RPG in a somewhat cartoony style. Players encounter different enemy types but there is always a lack of reality in the violence and weapons used (e.g. whimsical plastic-cap pistols/blasters,...|Aspyr Media, Inc|Nintendo Switch
6321|Nintendo Switch|Minecraft: Story Mode - Season Two|7|10/03/2018|N|N|N|Y|N|N|Y|N|Minecraft: Story Mode â Season Two is a narrative-driven graphic adventure series about Jessie and friends.|Telltale Games|Nintendo Switch
6331|Nintendo Switch|The Coma: Recut|12|08/03/2018|Y|N|N|N|N|N|Y|N|You are Youngho, a Korean high school student trapped and relentlessly pursued by a psychotic killer in the hellish corridors of Sehwa High. Run, hide, explore, and survive while piecing together the mystery...|Digerati Distribution LLC|Nintendo Switch
6341|Nintendo Switch|TT Isle of Man|3|06/03/2018|N|N|N|N|N|N|N|N|Race on the Isle of Man.|Bigben Interactive SA|PlayStation 4, Nintendo Switch
6351|Nintendo Switch|Scribblenauts Showdown|12|06/03/2018|N|N|N|N|N|N|Y|N|Scribblenauts Showdown is a 1-4 player party game filled with fast, frenetic fun using the beloved Scribblenauts mechanic: "If you can think it, you can create it!" thanks to the 60,000+ word object dictionary!|Warner Brothers Entertainment UK Ltd|Nintendo Switch
6361|Nintendo Switch|Soldam: Drop, Connect, Erase|3|27/02/2018|N|N|N|N|N|N|N|N|Bring colour to the forest and help the fairies with dropping fruits. Make rows of fruit vanish by aligning same coloured fruit.|Dispatch Games|Nintendo Switch
6371|Nintendo Switch|SteamWorld Dig 2 (BOXED)|7|26/02/2018|N|N|N|N|N|N|Y|N|In search of her lost friend, a lone steambot and her unlikely companion must dig deep, gain riches and explore an underworld riddled with danger. But time is running shortâ¦|Rising Star Games Ltd|Nintendo Switch
6381|Nintendo Switch|Layers of Fear: Legacy|16|24/02/2018|Y|N|N|N|N|N|N|N|This is a psychedelic horror in which you take control of an insane painter in his quest to finish his magnum opus. The graphics are heavily inspired by the masterpiece paintings, architecture and decor...|Aspyr Media, Inc|Nintendo Switch
6391|Nintendo Switch|Shantae: Half-Genie Hero|12|23/02/2018|N|N|N|N|N|N|Y|N|Shantae is roused from a deep sleep and, suddenly alert, she plunges into the moonlit forest in search of answers. In nearby Scuttle Town she discovers a mysterious trapdoor, and beyond that, a luminous...|PQube Limited|Nintendo Switch
6401|Nintendo Switch|Sword Art Online: Fatal Bullet|12|23/02/2018|N|N|N|N|N|Y|Y|N|Step into the versatile landscapes and environments of Gun Gale Online with unique and realistic designs resembling something out of a sci-fi movie and numerous other weapons and fighting styles to choose...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4, Nintendo Switch
641|Nintendo Switch|Rad Rodgers|16|21/02/2018|Y|N|N|N|N|N|Y|N|After dozing off at the tail end of a long night of gaming, Rad awakens to find his dusty old console has turned itself back on. Suddenly a vortex emerges and he's sucked into his TV, where he finds himself...|THQ Nordic|Xbox One, Nintendo Switch
662|Nintendo Switch|Okami HD|12|12/12/2017|Y|N|N|N|N|N|Y|N|Become the sun goddess Amaterasu, who inhabits the body of a wolf, and restore vitality and colour to the world after a tyrannical monster wreaks destruction.|CE Europe Ltd.|PlayStation 4, Nintendo Switch
663|Nintendo Switch|Nine Parchments|12|12/12/2017|N|N|N|N|N|N|Y|N|A group of runaway wizard apprentices decide to skip their training to search for the Nine Parchments. As the wannabe wizards rapidly discover powerful new spells and ignore all safety aspects, it's natural...|Frozenbyte, Inc.|Nintendo Switch
664|Nintendo Switch|ClusterPuck 99|3|11/12/2017|N|N|N|N|N|N|N|N||PHL Collective LLC|Nintendo Switch
665|Nintendo Switch|Hello Neighbor|7|08/12/2017|N|N|N|Y|N|N|Y|N|Hello Neighbor is a stealth survival game. The object of the game is for the player to successfully sneak into the basement of their neighbourâs house to uncover a "horrible secret".|tinyBuild GAMES|Nintendo Switch
666|Nintendo Switch|Human Fall Flat|3|07/12/2017|N|N|N|N|N|N|N|N|This is a physics-based puzzle and exploration game in which players control white doll. Your goal is to escape surreal dreams by solving puzzles with nothing but your wits and physics. Environments are...|Curve Digital|Nintendo Switch
667|Nintendo Switch|Tiny Troopers Joint Ops|12|07/12/2017|N|N|N|N|N|N|Y|N|War based shooter with a strong emphasis on humour. You take a small team of soldiers on missions to kill enemy troops and destroy buildings.|Wired Productions Ltd|Nintendo Switch
668|Nintendo Switch|Caveman Warriors|7|05/12/2017|N|N|N|N|N|N|Y|N|Jump back in time and free your inner caveman. Smash heads in this local cooperative platformer game. Play solo or team up with up to 4 players. Inspired by games like New Super Mario, Joe &amp; Mac, Metal...|JANDUSOFT S.L.|Nintendo Switch
669|Nintendo Switch|3D Minigolf|3|01/12/2017|N|N|N|N|N|N|N|N|Play a match of mini-golf alone or with friends in a realistic looking environment with realistic physics.|Markt+Technik Verlag GmbH|Nintendo Switch
670|Nintendo Switch|Island Flight Simulator|3|01/12/2017|N|N|N|N|N|N|N|N||Markt+Technik Verlag GmbH|Nintendo Switch
671|Nintendo Switch|Tale of the Tiny Planet|3|01/12/2017|N|N|N|N|N|N|N|N|This is a cute puzzle game in which the player has to help tiny planets reach their wormhole and find all the other tiny planets.|Markt+Technik Verlag GmbH|Nintendo Switch
692|Nintendo Switch|Syberia 2|7|16/11/2017|N|N|N|Y|N|N|Y|N||Anuman Interactive SA|Nintendo Switch
693|Nintendo Switch|Ginger: Beyond the crystal|7|15/11/2017|N|N|N|N|N|N|Y|N|A world destroyed by a crystal explosion, a mysterious threat hanging over its inhabitants, and a goddess who created a heroâ¦this is Beyond the Crystal. Help Ginger restore peace, recover the brilliance...|Professional Publishing SPL, S.L|Nintendo Switch
694|Nintendo Switch|Battle Chasers: Nightwar|16|14/11/2017|N|N|Y|N|N|N|N|N|Battle Chasers: Nightwar is an RPG inspired by the classic console greats, featuring deep dungeon diving, turn-based combat presented in a classic JRPG format.|THQ Nordic|Nintendo Switch
695|Nintendo Switch|Battle Chef Brigade|7|14/11/2017|N|N|N|N|N|N|Y|N|In the fantasy realm of Victusia, the members of the elite Battle Chef Brigade are revered for their ability to skillfully take down monsters and transform their kills into delicious cuisine. To become...|Cartoon Interactive Group, Inc. / Adult Swim Games|Nintendo Switch
696|Nintendo Switch|L.A. Noire|18|14/11/2017|Y|N|N|N|N|N|Y|N|Gritty detective game set in Los Angeles in the late 1940's. Starting as a rookie cop, your character has to solve a number of cases in order to progress through the ranks of the LAPD whilst, additionally,...|Take2 Interactive Software Europe ltd|Nintendo Switch
697|Nintendo Switch|Batman: The Telltale Series|18|14/11/2017|N|N|N|N|N|N|Y|N|Continue in your role as both Batman and Bruce Wayne, deciding how to navigate a complex drama, rich with action, crime, corruption, and villainy lurking around every corner of Gotham City.|LCG Entertainment, Inc.|Nintendo Switch
