Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
The Dwarves| https://www.vgchartz.com/game/147588/the-dwarves/| 2016| Role-Playing| THQ Nordic| 0.03| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Dynasty Warriors: Eiketsuden| https://www.vgchartz.com/game/111593/dynasty-warriors-godseekers/| 2016| Strategy| Tecmo Koei| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Winning Post 8 2016| https://www.vgchartz.com/game/102488/winning-post-8-2016/| 2016| Simulation| Tecmo Koei| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Dragon's Dogma Online: Season 2| https://www.vgchartz.com/game/122254/dragons-dogma-online-season-2/| 2016| Action| Capcom| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Coven and Labyrinth of Refrain| https://www.vgchartz.com/game/209599/labyrinth-of-refrain-coven-of-dusk/| 2017| Action| Nippon Ichi Software| 0.01| 0.00| 0.01| 0.00| 0.03| PlayStation 4
Super Dungeon Bros| https://www.vgchartz.com/game/99494/super-dungeon-bros/| 2016| Action| Wired Productions| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Blade Arcus from Shining EX| https://www.vgchartz.com/game/86238/blade-arcus-from-shining-ex/| 2015| Fighting| Sega| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Troll and I| https://www.vgchartz.com/game/159121/troll-and-i/| 2017| Action| Maximum Games| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
The Pillars of the Earth| https://www.vgchartz.com/game/213661/the-pillars-of-the-earth/| 2017| Adventure| Kalypso Media| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
The Lost Child| https://www.vgchartz.com/game/199851/the-lost-child/| 2017| Action| Kadokawa Games| 0.01| 0.00| 0.01| 0.00| 0.03| PlayStation 4
Romance of the Three Kingdoms 13 with Power-Up Kit| https://www.vgchartz.com/game/158973/romance-of-the-three-kingdoms-13-with-power-up-kit/| 2017| Misc| Tecmo Koei| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Koihime Enbu| https://www.vgchartz.com/game/85675/koihime-enbu/| 2016| Fighting| Yeti| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Road Rage| https://www.vgchartz.com/game/208601/road-rage/| 2017| Racing| Maximum Games| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Winning Post 8 2017| https://www.vgchartz.com/game/161265/winning-post-8-2017/| 2017| Misc| Tecmo Koei| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Dino Dini's Kick Off Revival| https://www.vgchartz.com/game/115348/dino-dinis-kick-off-revival/| 2016| Sports| Avanquest| 0.00| 0.02| 0.00| 0.00| 0.03| PlayStation 4
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5| https://www.vgchartz.com/game/93927/god-eater-off-shotshiou-hen-twin-pack-amp-animation-vol5/| 2016| Misc| Namco Bandai Games| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Tumblestone| https://www.vgchartz.com/game/138649/tumblestone/| 2016| Puzzle| Nighthawk Interactive| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Blackguards 2| https://www.vgchartz.com/game/212053/blackguards-2/| 2017| Strategy| Kalypso Media| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Baja: Edge of Control HD| https://www.vgchartz.com/game/203188/baja-edge-of-control-hd/| 2017| Racing| THQ Nordic| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Crows: Burning Edge| https://www.vgchartz.com/game/126806/crows-burning-edge/| 2016| Action| Namco Bandai Games| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Geometry Wars 3: Dimensions Evolved| https://www.vgchartz.com/game/137638/geometry-wars-3-dimensions-evolved/| 2016| Action| Activision| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
We Sing (2016)| https://www.vgchartz.com/game/149172/we-sing-2016/| 2016| Music| THQ Nordic| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Shin Hayarigami 2| https://www.vgchartz.com/game/123206/shin-hayarigami-2/| 2016| Adventure| Nippon Ichi Software| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
The Town of Light| https://www.vgchartz.com/game/190941/the-town-of-light/| 2017| Adventure| Wired Productions| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
OlliOlli: Epic Combo Edition| https://www.vgchartz.com/game/121500/olliolli-epic-combo-edition/| 2016| Platform| Badland Studio| 0.02| 0.00| 0.00| 0.01| 0.03| PlayStation 4
Naruto Shippuden Ultimate Ninja Storm 4: Road to Boruto| https://www.vgchartz.com/game/154980/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto/| 2017| Fighting| Namco Bandai Games| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
This War of Mine| https://www.vgchartz.com/game/86138/this-war-of-mine/| N/A| Action| | 0.00| 0.02| 0.00| 0.00| 0.03| PlayStation 4
Ao no Kanata no Four Rhythm| https://www.vgchartz.com/game/155246/aokana-four-rhythm-across-the-blue/| 2017| Visual Novel| Sprite| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
Zero Escape: Zero Time Dilemma| https://www.vgchartz.com/game/174551/zero-escape-zero-time-dilemma/| 2017| Adventure| Aksys Games| 0.02| 0.00| 0.00| 0.00| 0.03| PlayStation 4
AereA| https://www.vgchartz.com/game/190937/aerea/| 2017| Role-Playing| Soedesco| 0.02| 0.00| 0.00| 0.00| 0.03| PlayStation 4
Root Letter| https://www.vgchartz.com/game/86159/root-letter/| 2016| Visual Novel| PQube| 0.00| 0.00| 0.03| 0.00| 0.03| PlayStation 4
ClaDun Sengoku| https://www.vgchartz.com/game/164681/cladun-returns-this-is-sengoku/| 2017| Action| NIS America| 0.02| 0.00| 0.00| 0.00| 0.03| PlayStation 4
The Girl and the Robot| https://www.vgchartz.com/game/81590/the-girl-and-the-robot/| 2017| Action-Adventure| Soedesco| 0.02| 0.00| 0.00| 0.00| 0.03| PlayStation 4
Omega Quintet| https://www.vgchartz.com/game/81907/omega-quintet/| 2014| Role-Playing| Compile Heart| 0.00| 0.00| 0.02| 0.00| 0.03| PlayStation 4
Touhou Kobuto V: Burst Battle| https://www.vgchartz.com/game/164678/touhou-kobuto-v-burst-battle/| 2017| Shooter| NIS America| 0.02| 0.00| 0.00| 0.00| 0.03| PlayStation 4
God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4| https://www.vgchartz.com/game/88288/god-eater-off-shot-soma-shikkuzaru-hen-twin-pack-amp-animation-vol4/| 2016| Action| Namco Bandai Games| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Rugby League Live 3| https://www.vgchartz.com/game/85875/rugby-league-live-3/| 2015| Sports| Tru Blu Entertainment| 0.00| 0.02| 0.00| 0.00| 0.02| PlayStation 4
Omega Labyrinth Z| https://www.vgchartz.com/game/189202/omega-labyrinth-z/| 2017| Role-Playing| D3Publisher| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Lost Sphear| https://www.vgchartz.com/game/191223/lost-sphear/| 2017| Role-Playing| Square Enix| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Superbeat: Xonic| https://www.vgchartz.com/game/164677/superbeat-xonic/| 2017| Music| PM Studios| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Republique| https://www.vgchartz.com/game/90950/republique/| 2016| Action-Adventure| Gunho Online Entertainment| 0.00| 0.01| 0.01| 0.00| 0.02| PlayStation 4
Super Stardust Ultra VR| https://www.vgchartz.com/game/140187/super-stardust-ultra-vr/| 2016| Shooter| Sony Interactive Entertainment| 0.00| 0.02| 0.00| 0.00| 0.02| PlayStation 4
Redout| https://www.vgchartz.com/game/164684/redout/| 2017| Racing| 505 Games| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Resident Evil: Value Pack| https://www.vgchartz.com/game/139004/resident-evil-value-pack/| 2016| Action-Adventure| Capcom| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7| https://www.vgchartz.com/game/107124/god-eater-off-shot-tachibana-sakuya-hen-twin-pack-amp-animation-vol7/| 2016| Action| Namco Bandai Games| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
PaRappa the Rapper Remastered| https://www.vgchartz.com/game/177911/parappa-the-rapper-remastered/| 2017| Music| Sony Interactive Entertainment| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Earth's Dawn| https://www.vgchartz.com/game/141902/earths-dawn/| 2016| Action| Rising Star Games| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Big Buck Hunter Arcade| https://www.vgchartz.com/game/153591/big-buck-hunter-arcade/| 2016| Shooter| GameMill Entertainment| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Dungeons 2| https://www.vgchartz.com/game/88524/dungeons-2/| 2016| Role-Playing| Kalypso Media| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Tricky Towers| https://www.vgchartz.com/game/203189/tricky-towers/| 2017| Puzzle| Soedesco| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
No Heroes Allowed! VR| https://www.vgchartz.com/game/212316/no-heroes-allowed-vr/| 2017| Strategy| Sony Interactive Entertainment| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
ArmaGallant: Decks of Destiny| https://www.vgchartz.com/game/161532/armagallant-decks-of-destiny/| 2017| Strategy| Maximum Games| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Carmageddon: Max Damage| https://www.vgchartz.com/game/89534/carmageddon-max-damage/| 2016| Action| Stainless Games| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Armello| https://www.vgchartz.com/game/85914/armello/| 2018| Strategy| League of Geeks| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Shaq-Fu: A Legend Reborn| https://www.vgchartz.com/game/82010/shaq-fu-a-legend-reborn/| 2018| Action| Wired Productions| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Patapon Remastered| https://www.vgchartz.com/game/207598/patapon-remastered/| 2017| Music| Sony Interactive Entertainment| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Monster Hunter Frontier Z: Beginner's Package| https://www.vgchartz.com/game/147209/monster-hunter-frontier-z-beginners-package/| 2016| Action| Capcom| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Professional Farmer 2016| https://www.vgchartz.com/game/86092/professional-farmer-2016/| 2015| Simulation| Namco Bandai Games| 0.00| 0.02| 0.00| 0.00| 0.02| PlayStation 4
Natsuiro High School: Seishun Hakusho| https://www.vgchartz.com/game/85650/natsuiro-high-school-seishun-hakusho/| 2015| Action| D3Publisher| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
The Inner World: The Last Wind Monk| https://www.vgchartz.com/game/213702/the-inner-world-the-last-wind-monk/| 2017| Puzzle| Kalypso Media| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
SteamWorld Collection| https://www.vgchartz.com/game/144668/steamworld-collection/| 2016| Misc| Rising Star Games| 0.02| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Konoyo no Hate de Koi o Utau Shoujo: Yu-No| https://www.vgchartz.com/game/164152/konoyo-no-hate-de-koi-o-utau-shoujo-yu-no/| 2017| Visual Novel| 5pb| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
God Eater Off Shot: Fujiki Kota-hen Twin Pack & Animation Vol.6| https://www.vgchartz.com/game/100445/god-eater-off-shot-fujiki-kota-hen-twin-pack-amp-animation-vol6/| 2016| Misc| Namco Bandai Games| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Genkai Tokki: Castle Panzers| https://www.vgchartz.com/game/209598/genkai-tokki-castle-panzers/| 2017| Role-Playing| Compile Heart| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Skullgirls: 2nd Encore| https://www.vgchartz.com/game/105711/skullgirls-2nd-encore/| 2016| Fighting| Arc System Works| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
This Is The Police| https://www.vgchartz.com/game/158295/this-is-the-police/| 2017| Simulation| THQ Nordic| 0.01| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Rabbids Invasion: The Interactive TV Show| https://www.vgchartz.com/game/84848/rabbids-invasion-the-interactive-tv-show/| 2014| Misc| Ubisoft| 0.00| 0.01| 0.00| 0.00| 0.02| PlayStation 4
FlatOut 4: Total Insanity| https://www.vgchartz.com/game/85848/flatout-4-total-insanity/| 2017| Racing| Bigben Interactive| 0.01| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Chaos;Child| https://www.vgchartz.com/game/85721/chaoschild/| 2015| Visual Novel| PQube| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Touhou Shinhiroku: Urban Legend in Limbo| https://www.vgchartz.com/game/149997/touhou-shinpiroku-urban-legend-in-limbo/| 2016| Fighting| Mediascape| 0.00| 0.00| 0.02| 0.00| 0.02| PlayStation 4
Rogue Trooper: Redux| https://www.vgchartz.com/game/211705/rogue-trooper-redux/| 2017| Shooter| Rebellion| 0.01| 0.00| 0.00| 0.00| 0.02| PlayStation 4
Space Hulk: Deathwing| https://www.vgchartz.com/game/84695/space-hulk-deathwing/| 2015| Shooter| Focus Home Interactive| 0.00| 0.01| 0.00| 0.00| 0.02| PlayStation 4
Pharaonic| https://www.vgchartz.com/game/212039/pharaonic/| 2017| Action| Soedesco| 0.01| 0.00| 0.00| 0.00| 0.02| PlayStation 4
White Day| https://www.vgchartz.com/game/184286/white-day-a-labyrinth-named-school-2017/| 2017| Action| PQube| 0.00| 0.01| 0.01| 0.00| 0.02| PlayStation 4
Torment: Tides of Numenera| https://www.vgchartz.com/game/155798/torment-tides-of-numenera/| 2017| Role-Playing| Techland| 0.01| 0.00| 0.00| 0.00| 0.01| PlayStation 4
Let It Die| https://www.vgchartz.com/game/83063/let-it-die/| 2017| Action| GungHo| 0.00| 0.01| 0.01| 0.00| 0.01| PlayStation 4
Summer Lesson: Miyamoto Hikari Collection| https://www.vgchartz.com/game/185824/summer-lesson-miyamoto-hikari-collection/| 2017| Adventure| Namco Bandai Games| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Raven's Cry| https://www.vgchartz.com/game/81964/ravens-cry/| 2015| Role-Playing| TopWare Interactive| 0.00| 0.01| 0.00| 0.00| 0.01| PlayStation 4
New Game! The Challenge Stage!| https://www.vgchartz.com/game/155247/new-game-the-challenge-stage/| 2017| Adventure| 5pb| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Hakoniwa Company Works| https://www.vgchartz.com/game/190932/hakoniwa-company-works/| 2017| Strategy| Nippon Ichi Software| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
DJ Max Respect| https://www.vgchartz.com/game/219845/dj-max-respect/| 2017| Misc| Arc System Works| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Battle Worlds: Kronos| https://www.vgchartz.com/game/98054/battle-worlds-kronos/| 2016| Strategy| Nordic Games| 0.01| 0.00| 0.00| 0.00| 0.01| PlayStation 4
Dragon's Dogma Online: Season 3| https://www.vgchartz.com/game/198571/dragons-dogma-online-season-3/| 2017| Role-Playing| Capcom| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Occultic;Nine| https://www.vgchartz.com/game/219843/occulticnine/| 2017| Adventure| 5pb| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Kono Subarashii Sekai ni Shukufuku o! Kono Yokubukai Game ni Shinpan o!| https://www.vgchartz.com/game/203016/kono-subarashii-sekai-ni-shukufuku-o-kono-yokubukai-game-ni-shinpan-o/| 2017| Adventure| 5pb| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Battle Garegga Rev.2016| https://www.vgchartz.com/game/150229/battle-garegga-rev2016/| 2016| Strategy| M2| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. & Zoku: Oatome Set| https://www.vgchartz.com/game/217178/yahari-game-demo-ore-no-seishun-love-kome-wa-machigatteiru-amp-zoku-oatome-set/| 2017| Adventure| 5pb| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Farming 2017 - The Simulation| https://www.vgchartz.com/game/92056/farming-2017-the-simulation/| 2016| Simulation| UIG Entertainment| 0.00| 0.01| 0.00| 0.00| 0.01| PlayStation 4
Re:Zero - Kara Hajimeru Isekai Seikatsu - Death or Kiss| https://www.vgchartz.com/game/166779/rezero-kara-hajimeru-isekai-seikatsu-death-or-kiss/| 2017| Adventure| 5pb| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Zombie Vikings| https://www.vgchartz.com/game/86101/zombie-vikings/| 2016| Action| Rising Star Games| 0.00| 0.01| 0.00| 0.00| 0.01| PlayStation 4
ATV Renegades| https://www.vgchartz.com/game/163772/atv-renegades/| 2017| Racing| Nighthawk Interactive| 0.01| 0.00| 0.00| 0.00| 0.01| PlayStation 4
Ziggurat| https://www.vgchartz.com/game/86438/ziggurat/| 2016| Shooter| Soedesco| 0.00| 0.01| 0.00| 0.00| 0.01| PlayStation 4
Chaos;Child: Love Chu Chu!!| https://www.vgchartz.com/game/166777/chaoschild-love-chu-chu/| 2017| Visual Novel| 5pb| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Moto Racer 4| https://www.vgchartz.com/game/142967/moto-racer-4/| 2016| Racing| PQube| 0.01| 0.00| 0.00| 0.00| 0.01| PlayStation 4
LocoRoco Remastered| https://www.vgchartz.com/game/189187/locoroco-remastered/| 2017| Platform| Sony Interactive Entertainment| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Lock's Quest| https://www.vgchartz.com/game/174549/locks-quest/| 2017| Strategy| THQ Nordic| 0.01| 0.00| 0.00| 0.00| 0.01| PlayStation 4
Gal Gun: Double Peace| https://www.vgchartz.com/game/85835/gal-gun-double-peace/| 2015| Action| PQube| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Woodcutter Simulator 2016| https://www.vgchartz.com/game/85978/woodcutter-simulator-2016/| 2015| Action| Namco Bandai Games| 0.00| 0.01| 0.00| 0.00| 0.01| PlayStation 4
Akiba's Trip 2+A| https://www.vgchartz.com/game/157303/akibas-trip-2a/| 2017| Adventure| Acquire| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Date-A-Live Twin Edition: Rio Reincarnation| https://www.vgchartz.com/game/212642/date-a-live-rio-reincarnation-hd/| 2017| Adventure| Compile Heart| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Valhalla Hills| https://www.vgchartz.com/game/164679/valhalla-hills-definitive-edition/| 2017| Strategy| Kalypso Media| 0.01| 0.00| 0.00| 0.00| 0.01| PlayStation 4
Deception IV: Blood Ties| https://www.vgchartz.com/game/85625/deception-iv-blood-ties/| 2015| Action| Tecmo Koei| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
One Piece: Unlimited World Red| https://www.vgchartz.com/game/199849/one-piece-unlimited-world-red-deluxe-edition/| 2017| Action| Namco Bandai Games| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Hyper Light Drifter| https://www.vgchartz.com/game/82999/hyper-light-drifter/| 2017| Role-Playing| Active Gaming Media| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
Teslagrad| https://www.vgchartz.com/game/84765/teslagrad/| 2014| Platform| Rain Games| 0.00| 0.01| 0.00| 0.00| 0.01| PlayStation 4
Darius Burst: Chronicle Saviours| https://www.vgchartz.com/game/166775/darius-burst-chronicle-saviours/| 2017| Action| Kadokawa Games| 0.00| 0.00| 0.01| 0.00| 0.01| PlayStation 4
The Escapists: The Walking Dead| https://www.vgchartz.com/game/86443/the-escapists-the-walking-dead/| 2016| Action| Team17 Software| 0.00| 0.00| 0.00| 0.00| 0.01| PlayStation 4
Super Meat Boy| https://www.vgchartz.com/game/86442/super-meat-boy/| 2016| Platform| Team Meat| 0.00| 0.00| 0.00| 0.00| 0.01| PlayStation 4
Blood Bowl 2| https://www.vgchartz.com/game/85483/blood-bowl-2/| 2015| Sports| Focus Home Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Witness| https://www.vgchartz.com/game/71540/the-witness/| 2016| Misc| Thekla Inc.| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Quantic Dream Collection| https://www.vgchartz.com/game/85984/quantic-dream-collection/| 2015| Action| Sony Computer Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Iwaihime: Matsuri| https://www.vgchartz.com/game/203019/iwaihime-matsuri/| 2017| Adventure| Nippon Ichi Software| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
RepKiss| https://www.vgchartz.com/game/174053/repkiss/| 2017| Adventure| Entergram| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
War Thunder| https://www.vgchartz.com/game/179269/war-thunder/| 2017| Action| DMM Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tsuihou Senkyo| https://www.vgchartz.com/game/179240/tsuihou-senkyo/| 2017| Adventure| Nippon Ichi Software| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hustle Kings VR| https://www.vgchartz.com/game/139640/hustle-kings-vr/| 2016| Sports| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Toki Tori 2+| https://www.vgchartz.com/game/92051/toki-tori-2/| 2016| Puzzle| Two Tribes| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Deception IV: The Nightmare Princess| https://www.vgchartz.com/game/85779/deception-iv-the-nightmare-princess/| 2015| Action| Tecmo Koei| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Kingdom Hearts HD I.5 + II.5 ReMIX| https://www.vgchartz.com/game/161268/kingdom-hearts-hd-i5-ii5-remix/| 2017| Action| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Fushigi no Chronicle: Furikaerimasen Katsu Madewa| https://www.vgchartz.com/game/85857/fushigi-no-chronicle-furikaerimasen-katsu-madewa/| 2015| Action| Spike Chunsoft| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
A Boy and His Blob| https://www.vgchartz.com/game/86379/a-boy-and-his-blob/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Agatha Christie: The ABC Murders| https://www.vgchartz.com/game/86476/agatha-christie-the-abc-murders/| 2016| Adventure| Microids| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ancients of Ooga - The Forgotten Chapters| https://www.vgchartz.com/game/100060/ancients-of-ooga-the-forgotten-chapters/| 2016| Platform| Koch Media| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Another World| https://www.vgchartz.com/game/83439/another-world/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ape Escape 2| https://www.vgchartz.com/game/126804/ape-escape-2/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Bee Tap Extreme| https://www.vgchartz.com/game/86111/bee-tap-extreme/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Blacklight: Retribution| https://www.vgchartz.com/game/72002/blacklight-retribution/| 2013| Misc| Perfect World Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Bladestorm: The Hundred Years' War| https://www.vgchartz.com/game/85373/bladestorm-the-hundred-years-war/| 2015| Action| BioWare| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Brothers in Arms: Furious 4| https://www.vgchartz.com/game/84907/brothers-in-arms-furious-4/| 2018| Shooter| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Cel Damage| https://www.vgchartz.com/game/81277/cel-damage/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Woolfe: The Red Hood Diaries| https://www.vgchartz.com/game/85371/woolfe-the-red-hood-diaries/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Dark Cloud 2| https://www.vgchartz.com/game/86402/dark-cloud-2/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
DC Universe Online| https://www.vgchartz.com/game/73246/dc-universe-online/| 2013| MMO| Sony Online Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Fez| https://www.vgchartz.com/game/79666/fez/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Guardian Knight| https://www.vgchartz.com/game/80564/guardian-knight/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Heavy Rain| https://www.vgchartz.com/game/86415/heavy-rain/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Industry Giant II| https://www.vgchartz.com/game/161260/industry-giant-ii/| 2017| Strategy| UIG Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
King's Quest I: Quest for the Crown (VGA Version)| https://www.vgchartz.com/game/80054/kings-quest-i-quest-for-the-crown-vga-version/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Kingdom Under Fire II| https://www.vgchartz.com/game/80941/kingdom-under-fire-ii/| 2014| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ladybug Puzzle| https://www.vgchartz.com/game/80634/ladybug-puzzle/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Maniac Mansion: Day of the Tentacle| https://www.vgchartz.com/game/103409/maniac-mansion-day-of-the-tentacle/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Metal Slug 3| https://www.vgchartz.com/game/84364/metal-slug-3/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Mount & Blade: Warband| https://www.vgchartz.com/game/104766/mount-amp-blade-warband/| 2016| Role-Playing| Taleworlds| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Pier Solar and the Great Architects| https://www.vgchartz.com/game/82974/pier-solar-and-the-great-architects/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Piggy Adventure| https://www.vgchartz.com/game/81127/piggy-adventure/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
PlanetSide 2| https://www.vgchartz.com/game/73245/planetside-2/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Psychonauts| https://www.vgchartz.com/game/86387/psychonauts-in-the-rhombus-of-ruin/| 2017| Action| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Resident Evil 5| https://www.vgchartz.com/game/149743/resident-evil-5-duplicate/| 2016| Action| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Sound Shapes| https://www.vgchartz.com/game/78497/sound-shapes/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Star Ocean: Till The End of Time| https://www.vgchartz.com/game/175815/star-ocean-till-the-end-of-time/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
