platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
PlayStation 3|MAGRUNNER: DARK PULSE|16|05/09/2013|N|N|N|N|N|N|Y|N|Magrunner: Dark Pulse is essentially a puzzle game that includes depictions of death.|Focus Home Interactive|Playstation 3
PlayStation 3|Final Exam|16|04/09/2013|N|N|N|N|N|N|Y|N|You are on your way to your highschool reunion when you crash your car and discover the town has been overrun by zombies.|Focus Home Interactive|Playstation 3
PlayStation 3|Lone Survivor: The Director's Cut|16|04/09/2013|N|N|N|N|N|N|Y|N|2D Survival horror game where you must sneak past and kill zombies.|Curve Digital|Playstation 3
PlayStation 3|PAC-MAN Championship Edition DX+|3|04/09/2013|N|N|N|N|N|N|N|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Diablo III|16|03/09/2013|N|N|N|N|N|N|Y|N|Fantasy medieval style quest game featuring frequent bloody violence towards zombie-like characters and other monsters.|Blizzard Entertainment SAS|Playstation 3
PlayStation 3|Flashback|12|31/08/2013|Y|N|N|N|N|N|Y|N|2D platform game. Sci-fi adventure set in the future where you play a man stopping an alien invasion.|Ubisoft EMEA|Playstation 3
PlayStation 3|Killer is Dead|18|30/08/2013|N|N|N|N|N|N|Y|N|Hack and slash adventure where you play as an executioner hired to kill dangerous criminals around the world.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Ridge Racer Driftopia|7|30/08/2013|N|N|N|N|N|N|Y|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Lost Planet 3|16|30/08/2013|N|N|N|N|N|N|Y|N|Complete your missions from NEVEC to mine the Thermal Energy and send resources back to Earth while avoiding being killed by the Akrid menace.|CE Europe Ltd.|Playstation 3
PlayStation 3|Deus Ex: Human Revolution â Directorâs Cut|18|30/08/2013|Y|N|N|N|N|N|Y|N|Play Deus Ex: Human Revolution, a sci-fi action game set in futuristic Detroit. A battle is taking place between natural and augmented humans. Includes âThe Missing Linkâ expansion and âRescue Tracer...|Square Enix Ltd|Playstation 3
PlayStation 3|MAGRUNNER: DARK PULSE|16|05/09/2013|N|N|N|N|N|N|Y|N|Magrunner: Dark Pulse is essentially a puzzle game that includes depictions of death.|Focus Home Interactive|Playstation 3
PlayStation 3|Final Exam|16|04/09/2013|N|N|N|N|N|N|Y|N|You are on your way to your highschool reunion when you crash your car and discover the town has been overrun by zombies.|Focus Home Interactive|Playstation 3
PlayStation 3|Lone Survivor: The Director's Cut|16|04/09/2013|N|N|N|N|N|N|Y|N|2D Survival horror game where you must sneak past and kill zombies.|Curve Digital|Playstation 3
PlayStation 3|PAC-MAN Championship Edition DX+|3|04/09/2013|N|N|N|N|N|N|N|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Diablo III|16|03/09/2013|N|N|N|N|N|N|Y|N|Fantasy medieval style quest game featuring frequent bloody violence towards zombie-like characters and other monsters.|Blizzard Entertainment SAS|Playstation 3
PlayStation 3|Flashback|12|31/08/2013|Y|N|N|N|N|N|Y|N|2D platform game. Sci-fi adventure set in the future where you play a man stopping an alien invasion.|Ubisoft EMEA|Playstation 3
PlayStation 3|Killer is Dead|18|30/08/2013|N|N|N|N|N|N|Y|N|Hack and slash adventure where you play as an executioner hired to kill dangerous criminals around the world.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Ridge Racer Driftopia|7|30/08/2013|N|N|N|N|N|N|Y|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Lost Planet 3|16|30/08/2013|N|N|N|N|N|N|Y|N|Complete your missions from NEVEC to mine the Thermal Energy and send resources back to Earth while avoiding being killed by the Akrid menace.|CE Europe Ltd.|Playstation 3
PlayStation 3|Deus Ex: Human Revolution â Directorâs Cut|18|30/08/2013|Y|N|N|N|N|N|Y|N|Play Deus Ex: Human Revolution, a sci-fi action game set in futuristic Detroit. A battle is taking place between natural and augmented humans. Includes âThe Missing Linkâ expansion and âRescue Tracer...|Square Enix Ltd|Playstation 3
PlayStation 3|MAGRUNNER: DARK PULSE|16|05/09/2013|N|N|N|N|N|N|Y|N|Magrunner: Dark Pulse is essentially a puzzle game that includes depictions of death.|Focus Home Interactive|Playstation 3
PlayStation 3|Final Exam|16|04/09/2013|N|N|N|N|N|N|Y|N|You are on your way to your highschool reunion when you crash your car and discover the town has been overrun by zombies.|Focus Home Interactive|Playstation 3
PlayStation 3|Lone Survivor: The Director's Cut|16|04/09/2013|N|N|N|N|N|N|Y|N|2D Survival horror game where you must sneak past and kill zombies.|Curve Digital|Playstation 3
PlayStation 3|PAC-MAN Championship Edition DX+|3|04/09/2013|N|N|N|N|N|N|N|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Diablo III|16|03/09/2013|N|N|N|N|N|N|Y|N|Fantasy medieval style quest game featuring frequent bloody violence towards zombie-like characters and other monsters.|Blizzard Entertainment SAS|Playstation 3
PlayStation 3|Flashback|12|31/08/2013|Y|N|N|N|N|N|Y|N|2D platform game. Sci-fi adventure set in the future where you play a man stopping an alien invasion.|Ubisoft EMEA|Playstation 3
PlayStation 3|Killer is Dead|18|30/08/2013|N|N|N|N|N|N|Y|N|Hack and slash adventure where you play as an executioner hired to kill dangerous criminals around the world.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Ridge Racer Driftopia|7|30/08/2013|N|N|N|N|N|N|Y|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Lost Planet 3|16|30/08/2013|N|N|N|N|N|N|Y|N|Complete your missions from NEVEC to mine the Thermal Energy and send resources back to Earth while avoiding being killed by the Akrid menace.|CE Europe Ltd.|Playstation 3
PlayStation 3|Deus Ex: Human Revolution â Directorâs Cut|18|30/08/2013|Y|N|N|N|N|N|Y|N|Play Deus Ex: Human Revolution, a sci-fi action game set in futuristic Detroit. A battle is taking place between natural and augmented humans. Includes âThe Missing Linkâ expansion and âRescue Tracer...|Square Enix Ltd|Playstation 3
PlayStation 3|MAGRUNNER: DARK PULSE|16|05/09/2013|N|N|N|N|N|N|Y|N|Magrunner: Dark Pulse is essentially a puzzle game that includes depictions of death.|Focus Home Interactive|Playstation 3
PlayStation 3|Final Exam|16|04/09/2013|N|N|N|N|N|N|Y|N|You are on your way to your highschool reunion when you crash your car and discover the town has been overrun by zombies.|Focus Home Interactive|Playstation 3
PlayStation 3|Lone Survivor: The Director's Cut|16|04/09/2013|N|N|N|N|N|N|Y|N|2D Survival horror game where you must sneak past and kill zombies.|Curve Digital|Playstation 3
PlayStation 3|PAC-MAN Championship Edition DX+|3|04/09/2013|N|N|N|N|N|N|N|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Diablo III|16|03/09/2013|N|N|N|N|N|N|Y|N|Fantasy medieval style quest game featuring frequent bloody violence towards zombie-like characters and other monsters.|Blizzard Entertainment SAS|Playstation 3
PlayStation 3|Flashback|12|31/08/2013|Y|N|N|N|N|N|Y|N|2D platform game. Sci-fi adventure set in the future where you play a man stopping an alien invasion.|Ubisoft EMEA|Playstation 3
PlayStation 3|Killer is Dead|18|30/08/2013|N|N|N|N|N|N|Y|N|Hack and slash adventure where you play as an executioner hired to kill dangerous criminals around the world.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Ridge Racer Driftopia|7|30/08/2013|N|N|N|N|N|N|Y|N||BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Lost Planet 3|16|30/08/2013|N|N|N|N|N|N|Y|N|Complete your missions from NEVEC to mine the Thermal Energy and send resources back to Earth while avoiding being killed by the Akrid menace.|CE Europe Ltd.|Playstation 3
PlayStation 3|Deus Ex: Human Revolution â Directorâs Cut|18|30/08/2013|Y|N|N|N|N|N|Y|N|Play Deus Ex: Human Revolution, a sci-fi action game set in futuristic Detroit. A battle is taking place between natural and augmented humans. Includes âThe Missing Linkâ expansion and âRescue Tracer...|Square Enix Ltd|Playstation 3
PlayStation 3|Dragon Fantasy Book I|12|13/07/2013|Y|N|N|N|N|N|N|N|You're tasked with collecting several pieces of magical armour from several perilous places before you can take on the Dark Lord.|Muteki Corporation|Playstation 3
PlayStation 3|Dynasty Warriors 8|16|12/07/2013|N|N|N|N|N|N|Y|N|Fight off hordes of ancient Chinese soldiers.|Koei Tecmo Europe Ltd|Playstation 3
PlayStation 3|Pacific Rim|12|10/07/2013|N|N|N|N|N|N|Y|N|One on one beat em up style fighting game in which you fight off an alien invasion of large monsters in large mechanical fighting machines.|YUKEâS CO,. LTD.|Playstation 3
PlayStation 3|Orc Attack: Flatulent Rebellion|12|02/07/2013|Y|N|N|N|N|N|Y|N|Play as an orc fighting off waves of attacking humans|Reverb Triple XP|Playstation 3
PlayStation 3|Rugby Challenge 2: The Lions Tour Edition|3|01/07/2013|N|N|N|N|N|N|N|N||Home Entertainment Suppliers Pty Ltd|Playstation 3
PlayStation 3|Far Cry Classic|16|30/06/2013|Y|N|N|N|N|N|Y|N|Player's character is stranded on an Island and has to battle mercenaries and mutants.|Ubisoft EMEA|Playstation 3
PlayStation 3|Shooting Game|3|30/06/2013|N|N|N|N|N|N|N|N||YECK Entertainment|Playstation 3
PlayStation 3|Log Jamming|3|30/06/2013|N|N|N|N|N|N|N|N||YECK Entertainment|Playstation 3
PlayStation 3|The Walking Dead - 400 Days|18|30/06/2013|Y|N|N|N|N|N|Y|N|400 Days is a singular episode gory zombie killing horror survival game|Skybound Games|Playstation 3
PlayStation 3|Terraria|12|30/06/2013|N|N|N|N|N|N|Y|N|Collect materials to build weapons and defences as you explore the environment.|505 Games S.p.A|Playstation 3
PlayStation 3|Dragon Fantasy Book I|12|13/07/2013|Y|N|N|N|N|N|N|N|You're tasked with collecting several pieces of magical armour from several perilous places before you can take on the Dark Lord.|Muteki Corporation|Playstation 3
PlayStation 3|Dynasty Warriors 8|16|12/07/2013|N|N|N|N|N|N|Y|N|Fight off hordes of ancient Chinese soldiers.|Koei Tecmo Europe Ltd|Playstation 3
PlayStation 3|Pacific Rim|12|10/07/2013|N|N|N|N|N|N|Y|N|One on one beat em up style fighting game in which you fight off an alien invasion of large monsters in large mechanical fighting machines.|YUKEâS CO,. LTD.|Playstation 3
PlayStation 3|Orc Attack: Flatulent Rebellion|12|02/07/2013|Y|N|N|N|N|N|Y|N|Play as an orc fighting off waves of attacking humans|Reverb Triple XP|Playstation 3
PlayStation 3|Rugby Challenge 2: The Lions Tour Edition|3|01/07/2013|N|N|N|N|N|N|N|N||Home Entertainment Suppliers Pty Ltd|Playstation 3
PlayStation 3|Far Cry Classic|16|30/06/2013|Y|N|N|N|N|N|Y|N|Player's character is stranded on an Island and has to battle mercenaries and mutants.|Ubisoft EMEA|Playstation 3
PlayStation 3|Shooting Game|3|30/06/2013|N|N|N|N|N|N|N|N||YECK Entertainment|Playstation 3
PlayStation 3|Log Jamming|3|30/06/2013|N|N|N|N|N|N|N|N||YECK Entertainment|Playstation 3
PlayStation 3|The Walking Dead - 400 Days|18|30/06/2013|Y|N|N|N|N|N|Y|N|400 Days is a singular episode gory zombie killing horror survival game|Skybound Games|Playstation 3
PlayStation 3|Terraria|12|30/06/2013|N|N|N|N|N|N|Y|N|Collect materials to build weapons and defences as you explore the environment.|505 Games S.p.A|Playstation 3
PlayStation 3|FarCry 3 Blood Dragon|18|17/06/2013|Y|N|N|N|N|N|Y|N|Action game where you must free certain individuals held by an enemy force and acquire an advanced weapon system.|Ubisoft EMEA|Playstation 3
PlayStation 3|Alien Fear|18|14/06/2013|Y|N|N|N|N|N|Y|N|This is a third person action game in which the player's character is required to eradicate an enemy force which has captured a drilling rig on an asteroid.|CI Games S.A.|Playstation 3
PlayStation 3|Alien Rage|18|14/06/2013|Y|N|N|N|N|N|Y|N|This is a third person action game in which the player's character is required to eradicate an enemy force which has captured a drilling rig on an asteroid.|CI Games S.A.|Playstation 3
PlayStation 3|Deadpool|18|14/06/2013|Y|N|N|N|N|N|Y|N|Play as the comic book character Deadpool in a graphically violent hack and slash shoot'em up.|Activision Blizzard UK Ltd|Playstation 3
PlayStation 3|The Last of Us|18|14/06/2013|Y|N|N|N|N|N|Y|N|You must fight your way across country to survive in a world ravaged by a zombie virus.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Ms. Germinator|3|12/06/2013|N|N|N|N|N|N|N|N||Creat Studios, Inc.|Playstation 3
PlayStation 3|Remember Me|16|07/06/2013|Y|N|N|N|N|N|Y|N|Futuristic sci-fi adventure where your character has the ability to manipulate people's memories.|CE Europe Ltd.|Playstation 3
PlayStation 3|The Elder Scrolls V: Skyrim Legendary Edition|18|07/06/2013|N|N|N|N|N|N|Y|N||ZeniMax Europe Limited/Bethesda Softworks Europe|Playstation 3
PlayStation 3|STRENGTH OF THE SWORD 3|12|05/06/2013|Y|N|N|N|N|N|N|N|Fight your way through the levels.|IVENT LTD|Playstation 3
PlayStation 3|Tekken Revolution|12|05/06/2013|N|N|N|N|N|N|Y|N|Defeat your opponent using a number of different martial arts style attacks.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Journey Collector's Edition|7|05/06/2013|N|N|N|Y|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Painkiller Hell &amp; Damnation|18|31/05/2013|N|N|N|N|N|N|Y|N|The main character, in order to rescue his partner, must collect 7000 souls. This is achieved by killing all characters that are encountered.|THQ Nordic|Playstation 3
PlayStation 3|Grid 2|3|31/05/2013|N|N|N|N|N|N|N|N||Codemasters|Playstation 3
PlayStation 3|Superfrog|3|31/05/2013|N|N|N|N|N|N|N|N||Team17 Digital Limited|Playstation 3
PlayStation 3|Do Not Fall - Run For Your Drink|3|30/05/2013|N|N|N|N|N|N|N|N||XPEC Entertainment Inc.|Playstation 3
PlayStation 3|Poker Night 2 - A Telltale Game|16|29/05/2013|Y|N|N|N|Y|N|N|N|Poker game featuring characters from video games.|Telltale Games|Playstation 3
PlayStation 3|Hotline Miami|16|29/05/2013|Y|N|N|N|N|N|Y|N|Top down 2D retro arcade style bloody shooter.|Devolver Digital|Playstation 3
PlayStation 3|Wonderbook: Diggs Nightcrawler|7|27/05/2013|N|N|N|N|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Resident Evil Revelations|16|24/05/2013|N|N|N|N|N|N|Y|N|The object of the game is to kill all enemies that may be infected and hunting for items that complete puzzles and unlock doors.|CE Europe Ltd.|Playstation 3
PlayStation 3|Sacred Citadel|12|23/05/2013|N|N|N|N|N|N|Y|N|Complete each level by battling against large groups of enemies, using bladed weapons whilst collecting objects and coins along the way.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Journey Collector's Edition|7|05/06/2013|N|N|N|Y|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Painkiller Hell &amp; Damnation|18|31/05/2013|N|N|N|N|N|N|Y|N|The main character, in order to rescue his partner, must collect 7000 souls. This is achieved by killing all characters that are encountered.|THQ Nordic|Playstation 3
PlayStation 3|Grid 2|3|31/05/2013|N|N|N|N|N|N|N|N||Codemasters|Playstation 3
PlayStation 3|Superfrog|3|31/05/2013|N|N|N|N|N|N|N|N||Team17 Digital Limited|Playstation 3
PlayStation 3|Do Not Fall - Run For Your Drink|3|30/05/2013|N|N|N|N|N|N|N|N||XPEC Entertainment Inc.|Playstation 3
PlayStation 3|Poker Night 2 - A Telltale Game|16|29/05/2013|Y|N|N|N|Y|N|N|N|Poker game featuring characters from video games.|Telltale Games|Playstation 3
PlayStation 3|Hotline Miami|16|29/05/2013|Y|N|N|N|N|N|Y|N|Top down 2D retro arcade style bloody shooter.|Devolver Digital|Playstation 3
PlayStation 3|Wonderbook: Diggs Nightcrawler|7|27/05/2013|N|N|N|N|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Resident Evil Revelations|16|24/05/2013|N|N|N|N|N|N|Y|N|The object of the game is to kill all enemies that may be infected and hunting for items that complete puzzles and unlock doors.|CE Europe Ltd.|Playstation 3
PlayStation 3|Sacred Citadel|12|23/05/2013|N|N|N|N|N|N|Y|N|Complete each level by battling against large groups of enemies, using bladed weapons whilst collecting objects and coins along the way.|Koch Media GmbH (Austria)|Playstation 3
PlayStation 3|Call of Juarez Gunslinger|16|06/05/2013|Y|N|N|N|N|N|Y|N|Play as a bounty hunter on the trail of the old American Westâs most notorious outlaws.|Ubisoft EMEA|Playstation 3
PlayStation 3|Pool Nation|3|01/05/2013|N|N|N|N|N|N|N|N||Cherrypop Games Ltd|Playstation 3
PlayStation 3|Zeno Clash II|16|01/05/2013|N|N|N|N|N|N|Y|N|1st person action adventure role playing game set in a surreal fantasy world.|Atlus U.S.A., Inc.|Playstation 3
PlayStation 3|The Unfinished Swanâ¢|7|30/04/2013|N|N|N|Y|N|N|N|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|FUSE|18|30/04/2013|Y|N|N|N|N|N|Y|N|Take your team into the government facility, find out what FUSE is and stop it going public at any cost.|EA Swiss Sarl|Playstation 3
PlayStation 3|Zombie Tycoon 2: Brainhov's Revenge|12|30/04/2013|N|N|N|N|N|N|Y|N|Guide your zombies through the towns, taking over any buildings and survivors.|Frima|Playstation 3
PlayStation 3|The Walking Dead: A Telltale Games Series - Season 1|18|29/04/2013|Y|N|N|N|N|N|Y|N|A compilation of all 5 episodes of The Walking Dead.|Skybound Games|Playstation 3
PlayStation 3|Way of The Dogg|16|27/04/2013|N|N|N|N|N|N|Y|N||505 Games S.p.A|Playstation 3
PlayStation 3|Dragon's Dogma: Dark Arisen|18|26/04/2013|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Playstation 3
PlayStation 3|Star Trek|16|26/04/2013|N|N|N|N|N|N|Y|N|Based around the new Star Trek movies, you play as either Spock or Kirk working together to fight off an enemy alien race.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Call of Juarez Gunslinger|16|06/05/2013|Y|N|N|N|N|N|Y|N|Play as a bounty hunter on the trail of the old American Westâs most notorious outlaws.|Ubisoft EMEA|Playstation 3
PlayStation 3|Pool Nation|3|01/05/2013|N|N|N|N|N|N|N|N||Cherrypop Games Ltd|Playstation 3
PlayStation 3|Zeno Clash II|16|01/05/2013|N|N|N|N|N|N|Y|N|1st person action adventure role playing game set in a surreal fantasy world.|Atlus U.S.A., Inc.|Playstation 3
PlayStation 3|The Unfinished Swanâ¢|7|30/04/2013|N|N|N|Y|N|N|N|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|FUSE|18|30/04/2013|Y|N|N|N|N|N|Y|N|Take your team into the government facility, find out what FUSE is and stop it going public at any cost.|EA Swiss Sarl|Playstation 3
PlayStation 3|Zombie Tycoon 2: Brainhov's Revenge|12|30/04/2013|N|N|N|N|N|N|Y|N|Guide your zombies through the towns, taking over any buildings and survivors.|Frima|Playstation 3
PlayStation 3|The Walking Dead: A Telltale Games Series - Season 1|18|29/04/2013|Y|N|N|N|N|N|Y|N|A compilation of all 5 episodes of The Walking Dead.|Skybound Games|Playstation 3
PlayStation 3|Way of The Dogg|16|27/04/2013|N|N|N|N|N|N|Y|N||505 Games S.p.A|Playstation 3
PlayStation 3|Dragon's Dogma: Dark Arisen|18|26/04/2013|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Playstation 3
PlayStation 3|Star Trek|16|26/04/2013|N|N|N|N|N|N|Y|N|Based around the new Star Trek movies, you play as either Spock or Kirk working together to fight off an enemy alien race.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Call of Juarez Gunslinger|16|06/05/2013|Y|N|N|N|N|N|Y|N|Play as a bounty hunter on the trail of the old American Westâs most notorious outlaws.|Ubisoft EMEA|Playstation 3
PlayStation 3|Pool Nation|3|01/05/2013|N|N|N|N|N|N|N|N||Cherrypop Games Ltd|Playstation 3
PlayStation 3|Zeno Clash II|16|01/05/2013|N|N|N|N|N|N|Y|N|1st person action adventure role playing game set in a surreal fantasy world.|Atlus U.S.A., Inc.|Playstation 3
PlayStation 3|The Unfinished Swanâ¢|7|30/04/2013|N|N|N|Y|N|N|N|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|FUSE|18|30/04/2013|Y|N|N|N|N|N|Y|N|Take your team into the government facility, find out what FUSE is and stop it going public at any cost.|EA Swiss Sarl|Playstation 3
PlayStation 3|Zombie Tycoon 2: Brainhov's Revenge|12|30/04/2013|N|N|N|N|N|N|Y|N|Guide your zombies through the towns, taking over any buildings and survivors.|Frima|Playstation 3
PlayStation 3|The Walking Dead: A Telltale Games Series - Season 1|18|29/04/2013|Y|N|N|N|N|N|Y|N|A compilation of all 5 episodes of The Walking Dead.|Skybound Games|Playstation 3
PlayStation 3|Way of The Dogg|16|27/04/2013|N|N|N|N|N|N|Y|N||505 Games S.p.A|Playstation 3
PlayStation 3|Dragon's Dogma: Dark Arisen|18|26/04/2013|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Playstation 3
PlayStation 3|Star Trek|16|26/04/2013|N|N|N|N|N|N|Y|N|Based around the new Star Trek movies, you play as either Spock or Kirk working together to fight off an enemy alien race.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Naruto Shippuden Ultimate Ninja Storm 3|12|15/03/2013|Y|N|N|N|N|N|Y|N|The latest instalment of the Naruto Anime series offering new characters, online play capability and storylines involving the young hero, Naruto.|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Playstation 3
PlayStation 3|Tomb Raider|18|15/03/2013|Y|N|N|N|N|N|Y|N|The game follows a younger Lara Croft as she has to escape from an Island that contains a religious cult.|Square Enix Ltd|Playstation 3
PlayStation 3|Hyperdimension Neptunia Victory|12|14/03/2013|Y|N|N|N|N|Y|Y|N|Set around the timeline of Hyperdimension Neptunia Mk.2, Neptunia V will have Neptune travel to an alternate universe based on the 1989 version of Gamindustri. Here she and the other Goddesses will fight...|NIS America, Inc|Playstation 3
PlayStation 3|God of War: Ascension|18|13/03/2013|N|N|N|N|N|N|Y|N|Fight your way through mythical monsters in bloody battles.|âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Sniper Ghost Warrior 2|18|12/03/2013|Y|N|N|N|N|N|Y|N|Take on the role of a US Sniper as your hunt down and destroy the enemy targets.|CI Games S.A.|Playstation 3
PlayStation 3|WRC Powerslide|3|07/03/2013|N|N|N|N|N|N|N|N||Milestone S.r.l.|Playstation 3
PlayStation 3|Giana Sisters: Twisted Dreams|7|06/03/2013|N|N|N|Y|N|N|N|N||bitComposer Entertainment AG|Playstation 3
PlayStation 3|Adam's Venture: Chronicles|7|04/03/2013|N|N|N|Y|N|N|Y|N||SOEDESCO Publishing|Playstation 3
PlayStation 3|Fruit Ninja|3|04/03/2013|N|N|N|N|N|N|N|N||Big Ant Studios|Playstation 3
PlayStation 3|Invincible Knight|12|01/03/2013|Y|N|N|N|N|N|Y|N|Charge at hordes of knights with your lance.|Keystone Game Studio|Playstation 3
PlayStation 3|Sly Cooper Thieves in Time|7|01/03/2013|N|N|N|N|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Borderlands 2: Add-On Content Pack|18|01/03/2013|Y|N|N|N|Y|N|Y|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Dynasty Warriors 7 Empires|12|22/02/2013|N|N|N|N|N|N|Y|N|Fight off hordes of ancient Chinese soldiers.|Koei Tecmo Europe Ltd|Playstation 3
PlayStation 3|Metal Gear Rising: Revengeance|18|21/02/2013|Y|N|N|N|N|N|Y|N|Fight enemies as a futuristic soldier armed with a special armoured suit and a sword.|Konami Digital Entertainment BV|Playstation 3
PlayStation 3|LittleBigPlanet(TM) 2 Extras Edition|7|20/02/2013|N|N|N|Y|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Tiny Token Empires|7|20/02/2013|N|N|N|N|N|N|Y|N||BiP Media|Playstation 3
PlayStation 3|Crysis 3|16|19/02/2013|Y|N|N|N|N|N|Y|N|Help Psycho and your former squad defeat CELL and the CEPH using your nano-suit and special abilities.|EA Swiss Sarl|Playstation 3
PlayStation 3|God Mode|18|19/02/2013|N|N|N|N|N|N|Y|N|Kill hordes of the un-dead and gruesome monsters with a variety guns.|Atlus U.S.A., Inc.|Playstation 3
PlayStation 3|Hitman: HD Trilogy|18|15/02/2013|Y|N|Y|N|N|N|Y|N||Square Enix Ltd|Playstation 3
PlayStation 3|BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien|3|13/02/2013|N|N|N|N|N|N|N|N||Aksys Games|Playstation 3
PlayStation 3|Sly Cooper Thieves in Time|7|01/03/2013|N|N|N|N|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Borderlands 2: Add-On Content Pack|18|01/03/2013|Y|N|N|N|Y|N|Y|N||Take2 Interactive Software Europe ltd|Playstation 3
PlayStation 3|Dynasty Warriors 7 Empires|12|22/02/2013|N|N|N|N|N|N|Y|N|Fight off hordes of ancient Chinese soldiers.|Koei Tecmo Europe Ltd|Playstation 3
PlayStation 3|Metal Gear Rising: Revengeance|18|21/02/2013|Y|N|N|N|N|N|Y|N|Fight enemies as a futuristic soldier armed with a special armoured suit and a sword.|Konami Digital Entertainment BV|Playstation 3
PlayStation 3|LittleBigPlanet(TM) 2 Extras Edition|7|20/02/2013|N|N|N|Y|N|N|Y|N||âSony Interactive Entertainment Europeâ|Playstation 3
PlayStation 3|Tiny Token Empires|7|20/02/2013|N|N|N|N|N|N|Y|N||BiP Media|Playstation 3
PlayStation 3|Crysis 3|16|19/02/2013|Y|N|N|N|N|N|Y|N|Help Psycho and your former squad defeat CELL and the CEPH using your nano-suit and special abilities.|EA Swiss Sarl|Playstation 3
PlayStation 3|God Mode|18|19/02/2013|N|N|N|N|N|N|Y|N|Kill hordes of the un-dead and gruesome monsters with a variety guns.|Atlus U.S.A., Inc.|Playstation 3
PlayStation 3|Hitman: HD Trilogy|18|15/02/2013|Y|N|Y|N|N|N|Y|N||Square Enix Ltd|Playstation 3
PlayStation 3|BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien|3|13/02/2013|N|N|N|N|N|N|N|N||Aksys Games|Playstation 3
PlayStation 3|Legendary Wings|7|06/02/2013|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Playstation 3
PlayStation 3|The Speed Rumbler|7|06/02/2013|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Playstation 3
PlayStation 3|Trojan|12|06/02/2013|N|N|N|N|N|N|Y|N|Side scrolling action game where the player fights their way through a number of enemies to defeat the gang of an evil dictator.|CE Europe Ltd.|Playstation 3
PlayStation 3|Section Z|7|06/02/2013|N|N|N|N|N|N|Y|N||CE Europe Ltd.|Playstation 3
PlayStation 3|Gun.Smoke|12|06/02/2013|N|N|N|N|N|N|Y|N|Vertical scrolling shooter where you play a bounty hunter searching for vicious criminals in the Wild West.|CE Europe Ltd.|Playstation 3
PlayStation 3|GhostsâN Goblins|12|06/02/2013|N|N|N|N|N|N|Y|N|Side scrolling action game where the player fights their way through a number of enemies to rescue the princess.|CE Europe Ltd.|Playstation 3
PlayStation 3|Commando|12|06/02/2013|N|N|N|N|N|N|Y|N|Vertically scrolling shootâem up where your objective is to fight your way through enemy soldiers.|CE Europe Ltd.|Playstation 3
